ta,tr,vel,rh,met,clo,clo_dynamic,pmv,ppd,ce,vr,set,LEED compliance
29.50333333333333,29.651038368640386,0.189816482,48.0,1.0,0.57,0.57,1.12,31.6,0.69,0.189816482,28.5,False
29.50333333333333,29.644849371698893,0.1686174523333333,48.0,1.0,0.57,0.57,1.21,35.7,0.45,0.1686174523333333,28.8,False
29.504,29.672880542499268,0.269688455,48.0,1.0,0.57,0.57,0.88,21.5,1.37,0.269688455,27.8,False
29.504666666666665,29.77008309690791,0.9242512356666666,48.0,1.0,0.57,0.57,0.22,6.0,3.28,0.9242512356666666,25.9,True
29.506,29.75543556585592,0.796775246,48.0,1.0,0.57,0.57,0.29,6.7,3.08,0.796775246,26.1,True
29.50633333333333,29.738409717435616,0.5963711043333334,48.0,1.0,0.57,0.57,0.43,8.8,2.68,0.5963711043333334,26.5,True
29.50733333333333,29.80473135112048,1.1432251986666666,48.0,1.0,0.57,0.57,0.13,5.3,3.55,1.1432251986666666,25.6,True
29.508333333333336,29.780990773271657,1.0449671453333331,48.0,1.0,0.57,0.57,0.17,5.6,3.43,1.0449671453333331,25.7,True
29.50933333333333,29.760872741934083,0.7453211283333333,48.0,1.0,0.57,0.57,0.32,7.1,2.99,0.7453211283333333,26.2,True
29.511,29.729493896867705,0.6534288283333334,48.0,1.0,0.57,0.57,0.38,8.0,2.81,0.6534288283333334,26.4,True
29.511666666666667,29.719696479445,0.5580634683333333,48.0,1.0,0.57,0.57,0.46,9.4,2.58,0.5580634683333333,26.6,True
29.513,29.70369022559409,0.4788226443333334,48.0,1.0,0.57,0.57,0.54,11.2,2.34,0.4788226443333334,26.8,False
29.514,29.689939112653008,0.4393010063333333,48.0,1.0,0.57,0.57,0.59,12.2,2.21,0.4393010063333333,27.0,False
29.514666666666667,29.678001517767388,0.3828033006666667,48.0,1.0,0.57,0.57,0.67,14.4,1.98,0.3828033006666667,27.2,False
29.515666666666664,29.65103756344816,0.266264746,48.0,1.0,0.57,0.57,0.89,21.7,1.35,0.266264746,27.9,False
29.516333333333336,29.643401393678364,0.213459522,48.0,1.0,0.57,0.57,1.04,27.8,0.93,0.213459522,28.3,False
29.516333333333336,29.655694090695302,0.2553007186666666,48.0,1.0,0.57,0.57,0.92,22.8,1.27,0.2553007186666666,27.9,False
29.517666666666667,29.65543812657935,0.227001235,48.0,1.0,0.57,0.57,1.0,26.0,1.05,0.227001235,28.2,False
29.517666666666667,29.647345611161427,0.200135766,48.0,1.0,0.57,0.57,1.09,29.9,0.8,0.200135766,28.4,False
29.518666666666665,29.64913368060553,0.1952373596666666,48.0,1.0,0.57,0.57,1.11,30.8,0.75,0.1952373596666666,28.5,False
29.518666666666665,29.6543482567277,0.2356856493333333,48.0,1.0,0.57,0.57,0.97,25.0,1.12,0.2356856493333333,28.1,False
29.52,29.63831676918693,0.1654071736666666,48.0,1.0,0.57,0.57,1.23,36.6,0.41,0.1654071736666666,28.8,False
29.52033333333333,29.6372953429382,0.1455993826666666,48.0,1.0,0.57,0.57,1.33,41.7,0.13,0.1455993826666666,29.1,False
29.521,29.65564700085783,0.224778518,48.0,1.0,0.57,0.57,1.01,26.4,1.03,0.224778518,28.2,False
29.521,29.743060803667618,0.6795129513333333,48.0,1.0,0.57,0.57,0.37,7.8,2.86,0.6795129513333333,26.3,True
29.52233333333333,29.765205950056764,0.8792493413333333,48.0,1.0,0.57,0.57,0.25,6.3,3.21,0.8792493413333333,26.0,True
29.522666666666662,29.80269204593632,1.1565125123333333,48.0,1.0,0.57,0.57,0.13,5.3,3.56,1.1565125123333333,25.6,True
29.524,29.77408335148321,1.0794337653333332,48.0,1.0,0.57,0.57,0.16,5.5,3.47,1.0794337653333332,25.7,True
29.525,29.74452215994226,0.832004632,48.0,1.0,0.57,0.57,0.27,6.5,3.13,0.832004632,26.0,True
29.52533333333333,29.786133164249048,1.230724148,48.0,1.0,0.57,0.57,0.1,5.2,3.63,1.230724148,25.6,True
29.526666666666667,29.73636850708776,0.7239450626666667,48.0,1.0,0.57,0.57,0.33,7.3,2.95,0.7239450626666667,26.2,True
29.52733333333333,29.727754231441263,0.7198666223333333,48.0,1.0,0.57,0.57,0.34,7.4,2.94,0.7198666223333333,26.2,True
29.528666666666663,29.70904816780889,0.5786028556666667,48.0,1.0,0.57,0.57,0.44,9.1,2.63,0.5786028556666667,26.6,True
29.528666666666663,29.703318581646272,0.5398421676666666,48.0,1.0,0.57,0.57,0.48,9.9,2.52,0.5398421676666666,26.7,True
29.529666666666667,29.696744897784715,0.5185120386666667,48.0,1.0,0.57,0.57,0.5,10.3,2.46,0.5185120386666667,26.7,False
29.531,29.685518124377285,0.4173686416666666,48.0,1.0,0.57,0.57,0.62,13.1,2.12,0.4173686416666666,27.1,False
29.531666666666663,29.667378592358755,0.3518281076666666,48.0,1.0,0.57,0.57,0.72,15.9,1.84,0.3518281076666666,27.4,False
29.532333333333337,29.66288644307529,0.30977652,48.0,1.0,0.57,0.57,0.8,18.4,1.62,0.30977652,27.6,False
29.533,29.66592058997257,0.319482088,48.0,1.0,0.57,0.57,0.78,17.8,1.67,0.319482088,27.5,False
29.534,29.663340838924302,0.3167882646666666,48.0,1.0,0.57,0.57,0.78,17.9,1.66,0.3167882646666666,27.5,False
29.534333333333336,29.649498053703933,0.2311505053333333,48.0,1.0,0.57,0.57,0.99,25.7,1.08,0.2311505053333333,28.1,False
29.534666666666663,29.643337191059874,0.1799225483333333,48.0,1.0,0.57,0.57,1.17,33.7,0.58,0.1799225483333333,28.7,False
29.536,29.63871453519829,0.1744048393333333,48.0,1.0,0.57,0.57,1.19,34.8,0.52,0.1744048393333333,28.7,False
29.536,29.640553011014465,0.1668486576666666,48.0,1.0,0.57,0.57,1.22,36.4,0.43,0.1668486576666666,28.8,False
29.536666666666665,29.63876195333118,0.1639082623333333,48.0,1.0,0.57,0.57,1.24,37.1,0.39,0.1639082623333333,28.9,False
29.536666666666665,29.63108508421868,0.136083417,48.0,1.0,0.57,0.57,1.32,41.1,0.0,0.136083417,29.3,False
29.538666666666668,29.64672080183796,0.269573156,48.0,1.0,0.57,0.57,0.89,21.6,1.37,0.269573156,27.8,False
29.539,29.695765338351425,0.6319315833333333,48.0,1.0,0.57,0.57,0.4,8.3,2.75,0.6319315833333333,26.4,True
29.539666666666665,29.7082266355899,0.6850270993333334,48.0,1.0,0.57,0.57,0.36,7.8,2.86,0.6850270993333334,26.3,True
29.541,29.73851867933509,0.9401175556666668,48.0,1.0,0.57,0.57,0.22,6.0,3.29,0.9401175556666668,25.9,True
29.541666666666668,29.788083610574443,1.3252165603333337,48.0,1.0,0.57,0.57,0.08,5.1,3.71,1.3252165603333337,25.5,True
29.541666666666668,29.776487058284868,1.3751077243333334,48.0,1.0,0.57,0.57,0.06,5.1,3.75,1.3751077243333334,25.4,True
29.54233333333333,29.735587545444503,0.9292596043333332,48.0,1.0,0.57,0.57,0.22,6.0,3.27,0.9292596043333332,25.9,True
29.54233333333333,29.70987041135341,0.5783989796666668,48.0,1.0,0.57,0.57,0.45,9.2,2.62,0.5783989796666668,26.6,True
29.543000000000003,29.702464278340035,0.56739778,48.0,1.0,0.57,0.57,0.46,9.4,2.59,0.56739778,26.6,True
29.543333333333333,29.686510315303167,0.4371158613333334,48.0,1.0,0.57,0.57,0.6,12.5,2.19,0.4371158613333334,27.0,False
29.543333333333333,29.687437258609936,0.4339459683333334,48.0,1.0,0.57,0.57,0.6,12.6,2.18,0.4339459683333334,27.0,False
29.544,29.69013862576577,0.494789465,48.0,1.0,0.57,0.57,0.53,10.9,2.39,0.494789465,26.8,False
29.544666666666668,29.673308371308224,0.3357103396666667,48.0,1.0,0.57,0.57,0.75,16.9,1.76,0.3357103396666667,27.4,False
29.545,29.66677653389972,0.3003338833333333,48.0,1.0,0.57,0.57,0.82,19.2,1.56,0.3003338833333333,27.6,False
29.54533333333333,29.6648121303373,0.3223077983333333,48.0,1.0,0.57,0.57,0.78,17.7,1.69,0.3223077983333333,27.5,False
29.546000000000003,29.660351756379495,0.2479287773333333,48.0,1.0,0.57,0.57,0.95,23.9,1.21,0.2479287773333333,28.0,False
29.546333333333337,29.66064447168141,0.2314274663333333,48.0,1.0,0.57,0.57,0.99,25.9,1.08,0.2314274663333333,28.1,False
29.547,29.648142400517298,0.1754875283333333,48.0,1.0,0.57,0.57,1.19,34.8,0.53,0.1754875283333333,28.7,False
29.547,29.64713146317439,0.1739381726666666,48.0,1.0,0.57,0.57,1.2,35.1,0.51,0.1739381726666666,28.7,False
29.54733333333333,29.662914578479235,0.2495733823333333,48.0,1.0,0.57,0.57,0.94,23.7,1.23,0.2495733823333333,28.0,False
29.54833333333333,29.65840998226417,0.236530343,48.0,1.0,0.57,0.57,0.98,25.1,1.13,0.236530343,28.1,False
29.54833333333333,29.65284958492928,0.204173383,48.0,1.0,0.57,0.57,1.08,29.6,0.84,0.204173383,28.4,False
29.54833333333333,29.65107778171684,0.1696837553333333,48.0,1.0,0.57,0.57,1.22,36.0,0.46,0.1696837553333333,28.8,False
29.549,29.72106776719676,0.840603935,48.0,1.0,0.57,0.57,0.27,6.5,3.14,0.840603935,26.0,True
29.549,29.741402440713937,0.8855328346666665,48.0,1.0,0.57,0.57,0.25,6.3,3.21,0.8855328346666665,26.0,True
29.549666666666667,29.75131522314183,1.0465453743333333,48.0,1.0,0.57,0.57,0.17,5.6,3.42,1.0465453743333333,25.8,True
29.550333333333334,29.734159360780648,0.8805164106666666,48.0,1.0,0.57,0.57,0.25,6.3,3.2,0.8805164106666666,26.0,True
29.550333333333334,29.743478740614197,0.9484874949999998,48.0,1.0,0.57,0.57,0.22,6.0,3.3,0.9484874949999998,25.9,True
29.551,29.74024627230468,0.8800051910000001,48.0,1.0,0.57,0.57,0.25,6.3,3.2,0.8800051910000001,26.0,True
29.551666666666662,29.728011302435448,0.6689350873333333,48.0,1.0,0.57,0.57,0.38,8.0,2.83,0.6689350873333333,26.4,True
29.552000000000003,29.717235228481588,0.6328198963333332,48.0,1.0,0.57,0.57,0.41,8.4,2.75,0.6328198963333332,26.4,True
29.552000000000003,29.698707168205583,0.5090164496666666,48.0,1.0,0.57,0.57,0.52,10.6,2.43,0.5090164496666666,26.8,False
29.55333333333333,29.67249349473765,0.3250533876666666,48.0,1.0,0.57,0.57,0.77,17.6,1.7,0.3250533876666666,27.5,False
29.55333333333333,29.695441712243923,0.444338293,48.0,1.0,0.57,0.57,0.59,12.4,2.22,0.444338293,27.0,False
29.55433333333333,29.6789337260866,0.3205213453333334,48.0,1.0,0.57,0.57,0.78,17.9,1.68,0.3205213453333334,27.5,False
29.55366666666667,29.665907587662065,0.2565781493333333,48.0,1.0,0.57,0.57,0.92,23.0,1.28,0.2565781493333333,27.9,False
29.55433333333333,29.67691746814881,0.2939177646666667,48.0,1.0,0.57,0.57,0.84,19.8,1.53,0.2939177646666667,27.7,False
29.55433333333333,29.671137186482703,0.2595078106666666,48.0,1.0,0.57,0.57,0.92,22.8,1.3,0.2595078106666666,27.9,False
29.55433333333333,29.658692482187277,0.1946833716666666,48.0,1.0,0.57,0.57,1.12,31.3,0.74,0.1946833716666666,28.5,False
29.554666666666662,29.694122699086773,0.1298345476666666,48.0,1.0,0.57,0.57,1.34,42.3,0.0,0.1298345476666666,29.3,False
29.554666666666662,29.646343377091416,0.1301283443333333,48.0,1.0,0.57,0.57,1.33,41.9,0.0,0.1301283443333333,29.3,False
29.554666666666662,29.64628322125746,0.1285557783333333,48.0,1.0,0.57,0.57,1.33,42.0,0.0,0.1285557783333333,29.3,False
29.555333333333333,29.644023906177058,0.126056046,48.0,1.0,0.57,0.57,1.34,42.2,0.0,0.126056046,29.3,False
29.55633333333333,29.647094548086027,0.129003544,48.0,1.0,0.57,0.57,1.33,42.0,0.0,0.129003544,29.3,False
29.55666666666667,29.654405247458595,0.1552602123333333,48.0,1.0,0.57,0.57,1.29,39.6,0.27,0.1552602123333333,29.0,False
29.55733333333333,29.677023410638338,0.250710901,48.0,1.0,0.57,0.57,0.94,23.7,1.24,0.250710901,28.0,False
29.55733333333333,29.735371997078897,0.6142755573333333,48.0,1.0,0.57,0.57,0.43,8.8,2.71,0.6142755573333333,26.5,True
29.558333333333334,29.763261517642963,0.8627130773333332,48.0,1.0,0.57,0.57,0.26,6.4,3.18,0.8627130773333332,26.0,True
29.559,29.786919488260764,1.1324699926666668,48.0,1.0,0.57,0.57,0.15,5.4,3.52,1.1324699926666668,25.7,True
29.559,29.78991149056219,1.2661880963333332,48.0,1.0,0.57,0.57,0.1,5.2,3.65,1.2661880963333332,25.5,True
29.55933333333333,29.773638820352176,0.9852252356666668,48.0,1.0,0.57,0.57,0.2,5.9,3.35,0.9852252356666668,25.9,True
29.55933333333333,29.749706476994614,0.7774135456666666,48.0,1.0,0.57,0.57,0.31,7.0,3.04,0.7774135456666666,26.2,True
29.558666666666667,29.72430711181636,0.566695841,48.0,1.0,0.57,0.57,0.47,9.5,2.59,0.566695841,26.6,True
29.55933333333333,29.73285705827065,0.648347549,48.0,1.0,0.57,0.57,0.4,8.3,2.79,0.648347549,26.4,True
29.55933333333333,29.7117847029874,0.4933688253333333,48.0,1.0,0.57,0.57,0.54,11.1,2.38,0.4933688253333333,26.8,False
29.55933333333333,29.70410350101156,0.39009863,48.0,1.0,0.57,0.57,0.67,14.4,2.01,0.39009863,27.2,False
29.55933333333333,29.68017983084074,0.266300647,48.0,1.0,0.57,0.57,0.9,22.2,1.35,0.266300647,27.9,False
29.56,29.673313402351464,0.2632809776666667,48.0,1.0,0.57,0.57,0.91,22.4,1.33,0.2632809776666667,27.9,False
29.56033333333333,29.678697855088767,0.2571525653333333,48.0,1.0,0.57,0.57,0.93,23.2,1.28,0.2571525653333333,28.0,False
29.56033333333333,29.671472258451388,0.2308273476666666,48.0,1.0,0.57,0.57,1.0,26.0,1.08,0.2308273476666666,28.2,False
29.56033333333333,29.68106768901932,0.2543226759999999,48.0,1.0,0.57,0.57,0.93,23.5,1.26,0.2543226759999999,28.0,False
29.56033333333333,29.678480890325165,0.2316986903333333,48.0,1.0,0.57,0.57,1.0,25.9,1.09,0.2316986903333333,28.2,False
29.561,29.67224445839925,0.1963908736666666,48.0,1.0,0.57,0.57,1.11,31.1,0.76,0.1963908736666666,28.5,False
29.562,29.67229948782928,0.1939983366666666,48.0,1.0,0.57,0.57,1.12,31.5,0.74,0.1939983366666666,28.5,False
29.562,29.65734459161392,0.1264888063333333,48.0,1.0,0.57,0.57,1.34,42.3,0.0,0.1264888063333333,29.3,False
29.562,29.667520766179862,0.1643554133333333,48.0,1.0,0.57,0.57,1.25,37.6,0.39,0.1643554133333333,28.9,False
29.56266666666666,29.66775270672264,0.152361465,48.0,1.0,0.57,0.57,1.31,40.5,0.23,0.152361465,29.0,False
29.563,29.69243637562518,0.2846093713333333,48.0,1.0,0.57,0.57,0.86,20.7,1.47,0.2846093713333333,27.8,False
29.563333333333333,29.74232831121945,0.5430842910000001,48.0,1.0,0.57,0.57,0.49,10.0,2.53,0.5430842910000001,26.7,False
29.564,29.80080755541345,1.091345802,48.0,1.0,0.57,0.57,0.16,5.6,3.48,1.091345802,25.7,True
29.564666666666664,29.81779885883596,1.3633937203333335,48.0,1.0,0.57,0.57,0.08,5.1,3.74,1.3633937203333335,25.5,True
29.564666666666664,29.821624031235576,1.4173099963333335,48.0,1.0,0.57,0.57,0.06,5.1,3.79,1.4173099963333335,25.4,True
29.564,29.75894931331114,0.7543186513333334,48.0,1.0,0.57,0.57,0.33,7.2,3.0,0.7543186513333334,26.2,True
29.564666666666668,29.75054293220059,0.7078470729999999,48.0,1.0,0.57,0.57,0.36,7.7,2.91,0.7078470729999999,26.3,True
29.564666666666668,29.7357428928547,0.5748897116666667,48.0,1.0,0.57,0.57,0.46,9.4,2.62,0.5748897116666667,26.6,True
29.564666666666664,29.71478302430484,0.4031474323333333,48.0,1.0,0.57,0.57,0.65,13.9,2.07,0.4031474323333333,27.2,False
29.56533333333333,29.709714286700887,0.3711328479999999,48.0,1.0,0.57,0.57,0.7,15.3,1.93,0.3711328479999999,27.3,False
29.56533333333333,29.695466429706453,0.286949499,48.0,1.0,0.57,0.57,0.86,20.6,1.48,0.286949499,27.8,False
29.566000000000003,29.68541649636196,0.1953117293333333,48.0,1.0,0.57,0.57,1.12,31.5,0.75,0.1953117293333333,28.5,False
29.566000000000003,29.70227215231453,0.3205033613333333,48.0,1.0,0.57,0.57,0.79,18.1,1.68,0.3205033613333333,27.6,False
29.566000000000003,29.684293719128693,0.2226454926666666,48.0,1.0,0.57,0.57,1.03,27.3,1.01,0.2226454926666666,28.2,False
29.566000000000003,29.69555096077236,0.2605706183333333,48.0,1.0,0.57,0.57,0.92,22.9,1.31,0.2605706183333333,27.9,False
29.566000000000003,29.68278450270223,0.202914966,48.0,1.0,0.57,0.57,1.09,30.1,0.83,0.202914966,28.4,False
29.567,29.66871351438378,0.1470930363333333,48.0,1.0,0.57,0.57,1.33,41.9,0.16,0.1470930363333333,29.1,False
29.567,29.668264528568404,0.136756672,48.0,1.0,0.57,0.57,1.33,41.7,0.0,0.136756672,29.3,False
29.56733333333333,29.66572594314948,0.1334618813333333,48.0,1.0,0.57,0.57,1.33,41.9,0.0,0.1334618813333333,29.3,False
29.56733333333333,29.671596629016864,0.142528048,48.0,1.0,0.57,0.57,1.36,43.3,0.09,0.142528048,29.2,False
29.56733333333333,29.670354437559396,0.1372556803333333,48.0,1.0,0.57,0.57,1.33,41.6,0.0,0.1372556803333333,29.3,False
29.567666666666668,29.683626896819774,0.1735519866666666,48.0,1.0,0.57,0.57,1.21,35.6,0.51,0.1735519866666666,28.8,False
29.56833333333333,29.71850430732754,0.3837930093333333,48.0,1.0,0.57,0.57,0.68,14.8,1.99,0.3837930093333333,27.2,False
29.567666666666668,29.78797895002259,0.7672417340000001,48.0,1.0,0.57,0.57,0.32,7.2,3.03,0.7672417340000001,26.2,True
29.56833333333333,29.76617464809213,0.6123885593333332,48.0,1.0,0.57,0.57,0.43,8.9,2.71,0.6123885593333332,26.5,True
29.568,29.824397672175756,1.0138889206666666,48.0,1.0,0.57,0.57,0.2,5.8,3.4,1.0138889206666666,25.8,True
29.567666666666668,29.7963489882337,0.8112650756666667,48.0,1.0,0.57,0.57,0.3,6.8,3.11,0.8112650756666667,26.1,True
29.567,29.780376862759244,0.8517724823333334,48.0,1.0,0.57,0.57,0.27,6.5,3.17,0.8517724823333334,26.1,True
29.566333333333333,29.75806197661497,0.5566753373333334,48.0,1.0,0.57,0.57,0.48,9.8,2.57,0.5566753373333334,26.7,True
29.566333333333333,29.75134839390474,0.628308231,48.0,1.0,0.57,0.57,0.42,8.6,2.75,0.628308231,26.5,True
29.566333333333333,29.72318162099941,0.3667324993333333,48.0,1.0,0.57,0.57,0.71,15.6,1.91,0.3667324993333333,27.3,False
29.566333333333333,29.732011535507144,0.3857299366666666,48.0,1.0,0.57,0.57,0.68,14.7,2.0,0.3857299366666666,27.2,False
29.566333333333333,29.70614284803033,0.231209687,48.0,1.0,0.57,0.57,1.01,26.3,1.08,0.231209687,28.2,False
29.566333333333333,29.71024281005657,0.2510354316666667,48.0,1.0,0.57,0.57,0.95,24.0,1.24,0.2510354316666667,28.0,False
29.56733333333333,29.717212469368597,0.297879896,48.0,1.0,0.57,0.57,0.84,19.8,1.55,0.297879896,27.7,False
29.568,29.70735144197965,0.2571729486666667,48.0,1.0,0.57,0.57,0.93,23.3,1.29,0.2571729486666667,28.0,False
29.568,29.702832699020444,0.2386139446666666,48.0,1.0,0.57,0.57,0.98,25.4,1.14,0.2386139446666666,28.1,False
29.568,29.699523361606,0.2006654233333333,48.0,1.0,0.57,0.57,1.1,30.6,0.81,0.2006654233333333,28.5,False
29.568,29.693132495278466,0.175107686,48.0,1.0,0.57,0.57,1.2,35.3,0.53,0.175107686,28.8,False
29.56866666666666,29.68666897567391,0.14142774,48.0,1.0,0.57,0.57,1.37,43.8,0.07,0.14142774,29.2,False
29.56866666666666,29.66946312436532,0.0826360516666666,48.0,1.0,0.57,0.57,1.43,46.9,0.0,0.0826360516666666,29.3,False
29.569,29.708008048723723,0.0840647993333333,48.0,1.0,0.57,0.57,1.43,47.1,0.0,0.0840647993333333,29.3,False
29.569333333333333,29.684578350389437,0.1228636443333333,48.0,1.0,0.57,0.57,1.35,43.0,0.0,0.1228636443333333,29.3,False
29.569666666666667,29.701936559250765,0.1797925276666666,48.0,1.0,0.57,0.57,1.19,34.5,0.58,0.1797925276666666,28.7,False
29.569666666666667,29.74096975926788,0.4308399463333333,48.0,1.0,0.57,0.57,0.62,13.0,2.18,0.4308399463333333,27.1,False
29.569666666666667,29.73187557748643,0.4033347393333333,48.0,1.0,0.57,0.57,0.66,14.0,2.07,0.4033347393333333,27.2,False
29.569666666666667,29.836656204779427,0.992985117,48.0,1.0,0.57,0.57,0.21,5.9,3.37,0.992985117,25.9,True
29.569,29.846127111808908,1.0325315643333337,48.0,1.0,0.57,0.57,0.19,5.8,3.42,1.0325315643333337,25.8,True
29.56833333333333,29.817188383374628,0.7729569770000001,48.0,1.0,0.57,0.57,0.32,7.1,3.05,0.7729569770000001,26.2,True
29.56733333333333,29.841453365069885,0.973096805,48.0,1.0,0.57,0.57,0.22,6.0,3.35,0.973096805,25.9,True
29.566666666666663,29.809936031095635,0.7130022930000001,48.0,1.0,0.57,0.57,0.36,7.7,2.93,0.7130022930000001,26.3,True
29.566666666666663,29.79056173789576,0.6087399426666666,48.0,1.0,0.57,0.57,0.44,9.0,2.71,0.6087399426666666,26.5,True
29.566666666666663,29.78466967583453,0.62585972,48.0,1.0,0.57,0.57,0.42,8.7,2.75,0.62585972,26.5,True
29.566666666666663,29.77459395837569,0.5577423246666667,48.0,1.0,0.57,0.57,0.48,9.8,2.58,0.5577423246666667,26.7,True
29.56733333333333,29.73533651067542,0.305715343,48.0,1.0,0.57,0.57,0.82,19.3,1.6,0.305715343,27.7,False
29.56733333333333,29.749146449089817,0.3704119426666667,48.0,1.0,0.57,0.57,0.71,15.5,1.93,0.3704119426666667,27.3,False
29.56733333333333,29.723151145182538,0.255438448,48.0,1.0,0.57,0.57,0.94,23.7,1.27,0.255438448,28.0,False
29.567666666666668,29.72803067845022,0.2658158056666667,48.0,1.0,0.57,0.57,0.91,22.6,1.35,0.2658158056666667,27.9,False
29.567666666666668,29.72111749145563,0.2420760463333333,48.0,1.0,0.57,0.57,0.98,25.1,1.17,0.2420760463333333,28.1,False
29.568,29.706643130185096,0.187049812,48.0,1.0,0.57,0.57,1.15,33.0,0.67,0.187049812,28.6,False
29.568,29.691901663977223,0.1263005536666666,48.0,1.0,0.57,0.57,1.35,42.7,0.0,0.1263005536666666,29.3,False
29.568,29.69330853126735,0.1348452026666666,48.0,1.0,0.57,0.57,1.33,42.0,0.0,0.1348452026666666,29.3,False
29.569333333333333,29.699952381125343,0.1477356263333333,48.0,1.0,0.57,0.57,1.33,42.0,0.17,0.1477356263333333,29.1,False
29.569333333333333,29.758165097841697,0.1178304513333333,48.0,1.0,0.57,0.57,1.37,44.1,0.0,0.1178304513333333,29.3,False
29.569666666666667,29.68257205691168,0.101898056,48.0,1.0,0.57,0.57,1.39,44.9,0.0,0.101898056,29.3,False
29.57033333333333,29.692638064586145,0.1364727016666666,48.0,1.0,0.57,0.57,1.33,41.9,0.0,0.1364727016666666,29.3,False
29.571,29.753615955436945,0.3551559446666667,48.0,1.0,0.57,0.57,0.73,16.3,1.86,0.3551559446666667,27.4,False
29.57166666666667,29.83390081564784,0.7918348293333334,48.0,1.0,0.57,0.57,0.31,7.0,3.08,0.7918348293333334,26.2,True
29.57166666666667,29.84993825393417,0.859091838,48.0,1.0,0.57,0.57,0.28,6.6,3.19,0.859091838,26.1,True
29.57166666666667,29.901542561807616,1.271903373,48.0,1.0,0.57,0.57,0.11,5.2,3.69,1.271903373,25.6,True
29.571,29.91721615727272,1.376945860333333,48.0,1.0,0.57,0.57,0.08,5.1,3.78,1.376945860333333,25.5,True
29.57033333333333,29.833500914264448,0.8498880029999999,48.0,1.0,0.57,0.57,0.28,6.6,3.17,0.8498880029999999,26.1,True
29.56866666666667,29.823271239247163,0.7968815823333332,48.0,1.0,0.57,0.57,0.31,7.0,3.09,0.7968815823333332,26.2,True
29.56833333333333,29.816098241737183,0.6368353253333333,48.0,1.0,0.57,0.57,0.42,8.6,2.78,0.6368353253333333,26.5,True
29.56733333333333,29.778873113554823,0.4723761546666666,48.0,1.0,0.57,0.57,0.57,11.8,2.33,0.4723761546666666,26.9,False
29.56733333333333,29.772166548434463,0.3957762646666666,48.0,1.0,0.57,0.57,0.67,14.4,2.05,0.3957762646666666,27.2,False
29.566666666666663,29.778210525130664,0.432965432,48.0,1.0,0.57,0.57,0.62,13.1,2.19,0.432965432,27.1,False
29.566,29.77275195719479,0.4081792083333333,48.0,1.0,0.57,0.57,0.65,13.9,2.1,0.4081792083333333,27.2,False
29.566,29.760518544889788,0.3259401676666666,48.0,1.0,0.57,0.57,0.78,18.0,1.72,0.3259401676666666,27.6,False
29.566,29.76171518554109,0.3467423916666667,48.0,1.0,0.57,0.57,0.75,16.8,1.82,0.3467423916666667,27.4,False
29.56533333333333,29.751367683484585,0.288249043,48.0,1.0,0.57,0.57,0.86,20.7,1.5,0.288249043,27.8,False
29.566000000000003,29.710711535687626,0.1462954573333333,48.0,1.0,0.57,0.57,1.35,42.6,0.14,0.1462954573333333,29.2,False
29.566000000000003,29.715931201100204,0.1518469373333333,48.0,1.0,0.57,0.57,1.31,41.0,0.23,0.1518469373333333,29.1,False
29.566666666666663,29.70145915720347,0.1083507276666666,48.0,1.0,0.57,0.57,1.38,44.4,0.0,0.1083507276666666,29.3,False
29.566666666666663,29.69839620159314,0.118400839,48.0,1.0,0.57,0.57,1.36,43.5,0.0,0.118400839,29.3,False
29.566666666666663,29.69921997063652,0.1157879496666666,48.0,1.0,0.57,0.57,1.37,43.7,0.0,0.1157879496666666,29.3,False
29.56733333333333,29.72303558008912,0.1925396573333333,48.0,1.0,0.57,0.57,1.14,32.3,0.72,0.1925396573333333,28.6,False
29.56733333333333,29.74627232573505,0.25011107,48.0,1.0,0.57,0.57,0.95,24.3,1.24,0.25011107,28.0,False
29.56733333333333,29.88474280615604,0.871680168,48.0,1.0,0.57,0.57,0.27,6.5,3.22,0.871680168,26.1,True
29.566666666666663,29.91305802266673,1.0845394243333333,48.0,1.0,0.57,0.57,0.18,5.6,3.5,1.0845394243333333,25.8,True
29.56566666666667,29.89444014257172,0.8685626066666666,48.0,1.0,0.57,0.57,0.27,6.5,3.22,0.8685626066666666,26.1,True
29.564666666666668,29.94358781949821,1.2375837613333334,48.0,1.0,0.57,0.57,0.12,5.3,3.67,1.2375837613333334,25.6,True
29.56433333333333,30.003461375020837,1.5923244406666666,48.0,1.0,0.57,0.57,0.03,5.0,3.97,1.5923244406666666,25.3,True
29.563,29.94311032395795,1.151675410333333,48.0,1.0,0.57,0.57,0.15,5.5,3.58,1.151675410333333,25.7,True
29.562,29.88663865856127,0.797384802,48.0,1.0,0.57,0.57,0.31,7.0,3.1,0.797384802,26.2,True
29.562,29.82033539880369,0.4702222936666667,48.0,1.0,0.57,0.57,0.58,12.0,2.33,0.4702222936666667,26.9,False
29.561333333333334,29.833858523222503,0.5702714833333333,48.0,1.0,0.57,0.57,0.47,9.7,2.62,0.5702714833333333,26.6,True
29.561333333333334,29.80599292781481,0.4680764363333333,48.0,1.0,0.57,0.57,0.58,12.0,2.32,0.4680764363333333,26.9,False
29.560666666666663,29.790835001710605,0.3656536159999999,48.0,1.0,0.57,0.57,0.72,15.8,1.92,0.3656536159999999,27.4,False
29.560666666666663,29.77319861863407,0.2947186173333333,48.0,1.0,0.57,0.57,0.85,20.3,1.54,0.2947186173333333,27.7,False
