#,Date & Time,Air Temperature (°C),Globe Temperature (°C),Air Velocity (m/s)
1351,5/2/2025 8:35,24.354,24.228,0.011
1352,5/2/2025 8:35,24.354,24.228,0.009
1353,5/2/2025 8:35,24.353,24.226,0.005
1354,5/2/2025 8:35,24.353,24.226,0.002
1355,5/2/2025 8:35,24.351,24.225,0.002
1356,5/2/2025 8:35,24.35,24.223,0.002
1357,5/2/2025 8:35,24.35,24.222,0.002
1358,5/2/2025 8:35,24.348,24.22,0.002
1359,5/2/2025 8:35,24.347,24.22,0.002
1360,5/2/2025 8:35,24.347,24.219,0.002
1361,5/2/2025 8:35,24.345,24.219,0.002
1362,5/2/2025 8:35,24.344,24.219,0.011
1363,5/2/2025 8:35,24.344,24.217,0.007
1364,5/2/2025 8:35,24.342,24.217,0.002
1365,5/2/2025 8:35,24.342,24.216,0.002
1366,5/2/2025 8:35,24.341,24.216,0.002
1367,5/2/2025 8:35,24.339,24.216,0.002
1368,5/2/2025 8:35,24.339,24.216,0.002
1369,5/2/2025 8:35,24.338,24.214,0.002
1370,5/2/2025 8:35,24.338,24.214,0.002
1371,5/2/2025 8:35,24.336,24.214,0.002
1372,5/2/2025 8:35,24.335,24.214,0.002
1373,5/2/2025 8:35,24.335,24.213,0.002
1374,5/2/2025 8:35,24.333,24.213,0.002
1375,5/2/2025 8:35,24.332,24.213,0.002
1376,5/2/2025 8:35,24.332,24.211,0.002
1377,5/2/2025 8:35,24.33,24.211,0.002
1378,5/2/2025 8:35,24.33,24.211,0.002
1379,5/2/2025 8:35,24.329,24.21,0.002
1380,5/2/2025 8:35,24.327,24.21,0.002
1381,5/2/2025 8:35,24.327,24.208,0.002
1382,5/2/2025 8:35,24.326,24.208,0.002
1383,5/2/2025 8:35,24.326,24.208,0.002
1384,5/2/2025 8:35,24.324,24.207,0.002
1385,5/2/2025 8:35,24.323,24.207,0.002
1386,5/2/2025 8:35,24.323,24.207,0.002
1387,5/2/2025 8:35,24.321,24.207,0.002
1388,5/2/2025 8:35,24.321,24.205,0.002
1389,5/2/2025 8:35,24.32,24.205,0.002
1390,5/2/2025 8:35,24.318,24.205,0.002
1391,5/2/2025 8:35,24.318,24.205,0.002
1392,5/2/2025 8:35,24.317,24.204,0.002
1393,5/2/2025 8:36,24.317,24.204,0.002
1394,5/2/2025 8:36,24.315,24.204,0.002
1395,5/2/2025 8:36,24.314,24.204,0.002
1396,5/2/2025 8:36,24.314,24.202,0.002
1397,5/2/2025 8:36,24.312,24.202,0.002
1398,5/2/2025 8:36,24.312,24.202,0.002
1399,5/2/2025 8:36,24.311,24.201,0.002
1400,5/2/2025 8:36,24.309,24.201,0.002
1401,5/2/2025 8:36,24.309,24.201,0.002
1402,5/2/2025 8:36,24.308,24.199,0.002
1403,5/2/2025 8:36,24.308,24.199,0.002
1404,5/2/2025 8:36,24.306,24.198,0.002
1405,5/2/2025 8:36,24.305,24.198,0.002
1406,5/2/2025 8:36,24.305,24.196,0.002
1407,5/2/2025 8:36,24.303,24.195,0.002
1408,5/2/2025 8:36,24.303,24.195,0.002
1409,5/2/2025 8:36,24.302,24.193,0.002
1410,5/2/2025 8:36,24.3,24.193,0.002
1411,5/2/2025 8:36,24.3,24.192,0.002
1412,5/2/2025 8:36,24.299,24.192,0.002
1413,5/2/2025 8:36,24.299,24.192,0.002
1414,5/2/2025 8:36,24.297,24.19,0.002
1415,5/2/2025 8:36,24.297,24.19,0.002
1416,5/2/2025 8:36,24.296,24.189,0.002
1417,5/2/2025 8:36,24.294,24.189,0.002
1418,5/2/2025 8:36,24.294,24.187,0.002
1419,5/2/2025 8:36,24.293,24.187,0.002
1420,5/2/2025 8:36,24.293,24.186,0.002
1421,5/2/2025 8:36,24.291,24.186,0.002
1422,5/2/2025 8:36,24.29,24.184,0.002
1423,5/2/2025 8:36,24.29,24.184,0.002
1424,5/2/2025 8:36,24.288,24.184,0.002
1425,5/2/2025 8:36,24.288,24.184,0.002
1426,5/2/2025 8:36,24.287,24.183,0.002
1427,5/2/2025 8:36,24.287,24.183,0.006
1428,5/2/2025 8:36,24.285,24.183,0.017
1429,5/2/2025 8:36,24.285,24.183,0.011
1430,5/2/2025 8:36,24.284,24.181,0.01
1431,5/2/2025 8:36,24.284,24.181,0.006
1432,5/2/2025 8:36,24.282,24.18,0.01
1433,5/2/2025 8:36,24.281,24.18,0.004
1434,5/2/2025 8:36,24.281,24.178,0.004
1435,5/2/2025 8:36,24.279,24.177,0.004
1436,5/2/2025 8:36,24.279,24.177,0.002
1437,5/2/2025 8:36,24.278,24.175,0.002
1438,5/2/2025 8:36,24.278,24.174,0.002
1439,5/2/2025 8:36,24.276,24.172,0.002
1440,5/2/2025 8:36,24.276,24.172,0.003
1441,5/2/2025 8:36,24.275,24.172,0.003
1442,5/2/2025 8:36,24.275,24.171,0.002
1443,5/2/2025 8:36,24.273,24.171,0.002
1444,5/2/2025 8:36,24.271,24.171,0.002
1445,5/2/2025 8:36,24.271,24.169,0.002
1446,5/2/2025 8:36,24.27,24.169,0.002
1447,5/2/2025 8:36,24.27,24.169,0.002
1448,5/2/2025 8:36,24.268,24.167,0.002
1449,5/2/2025 8:36,24.268,24.167,0.002
1450,5/2/2025 8:36,24.267,24.167,0.002
1451,5/2/2025 8:36,24.267,24.166,0.002
1452,5/2/2025 8:36,24.265,24.166,0.002
1453,5/2/2025 8:37,24.265,24.166,0.002
1454,5/2/2025 8:37,24.264,24.166,0.002
1455,5/2/2025 8:37,24.262,24.164,0.002
1456,5/2/2025 8:37,24.262,24.164,0.002
1457,5/2/2025 8:37,24.261,24.164,0.002
1458,5/2/2025 8:37,24.261,24.163,0.002
1459,5/2/2025 8:37,24.259,24.163,0.002
1460,5/2/2025 8:37,24.259,24.163,0.002
1461,5/2/2025 8:37,24.258,24.161,0.002
1462,5/2/2025 8:37,24.258,24.161,0.002
1463,5/2/2025 8:37,24.256,24.161,0.002
1464,5/2/2025 8:37,24.256,24.16,0.002
1465,5/2/2025 8:37,24.255,24.16,0.002
1466,5/2/2025 8:37,24.255,24.16,0.002
1467,5/2/2025 8:37,24.253,24.158,0.002
1468,5/2/2025 8:37,24.253,24.158,0.002
1469,5/2/2025 8:37,24.252,24.158,0.002
1470,5/2/2025 8:37,24.252,24.157,0.002
1471,5/2/2025 8:37,24.25,24.157,0.002
1472,5/2/2025 8:37,24.25,24.157,0.002
1473,5/2/2025 8:37,24.249,24.155,0.002
1474,5/2/2025 8:37,24.249,24.155,0.002
1475,5/2/2025 8:37,24.247,24.155,0.002
1476,5/2/2025 8:37,24.247,24.154,0.002
1477,5/2/2025 8:37,24.246,24.154,0.002
1478,5/2/2025 8:37,24.246,24.152,0.002
1479,5/2/2025 8:37,24.244,24.152,0.002
1480,5/2/2025 8:37,24.244,24.152,0.002
1481,5/2/2025 8:37,24.243,24.151,0.002
1482,5/2/2025 8:37,24.241,24.151,0.002
1483,5/2/2025 8:37,24.241,24.149,0.002
1484,5/2/2025 8:37,24.241,24.149,0.002
1485,5/2/2025 8:37,24.24,24.148,0.002
1486,5/2/2025 8:37,24.238,24.148,0.002
1487,5/2/2025 8:37,24.238,24.146,0.002
1488,5/2/2025 8:37,24.237,24.146,0.002
1489,5/2/2025 8:37,24.237,24.146,0.002
1490,5/2/2025 8:37,24.235,24.145,0.002
1491,5/2/2025 8:37,24.235,24.145,0.002
1492,5/2/2025 8:37,24.235,24.143,0.002
1493,5/2/2025 8:37,24.234,24.143,0.002
1494,5/2/2025 8:37,24.234,24.142,0.002
1495,5/2/2025 8:37,24.232,24.142,0.002
1496,5/2/2025 8:37,24.232,24.14,0.002
1497,5/2/2025 8:37,24.231,24.139,0.002
1498,5/2/2025 8:37,24.231,24.137,0.002
1499,5/2/2025 8:37,24.229,24.137,0.002
1500,5/2/2025 8:37,24.229,24.136,0.002
1501,5/2/2025 8:37,24.228,24.134,0.002
1502,5/2/2025 8:37,24.228,24.133,0.002
1503,5/2/2025 8:37,24.226,24.131,0.002
1504,5/2/2025 8:37,24.226,24.13,0.002
1505,5/2/2025 8:37,24.225,24.13,0.002
1506,5/2/2025 8:37,24.225,24.128,0.014
1507,5/2/2025 8:37,24.225,24.128,0.019
1508,5/2/2025 8:37,24.223,24.127,0.021
1509,5/2/2025 8:37,24.223,24.127,0.035
1510,5/2/2025 8:37,24.222,24.127,0.034
1511,5/2/2025 8:37,24.222,24.127,0.037
1512,5/2/2025 8:37,24.22,24.125,0.03
1513,5/2/2025 8:38,24.22,24.125,0.016
1514,5/2/2025 8:38,24.22,24.124,0.003
1515,5/2/2025 8:38,24.219,24.124,0.002
1516,5/2/2025 8:38,24.219,24.124,0.004
1517,5/2/2025 8:38,24.217,24.122,0.012
1518,5/2/2025 8:38,24.217,24.122,0.013
1519,5/2/2025 8:38,24.216,24.122,0.009
1520,5/2/2025 8:38,24.216,24.121,0.005
1521,5/2/2025 8:38,24.216,24.121,0.005
1522,5/2/2025 8:38,24.214,24.121,0.006
1523,5/2/2025 8:38,24.214,24.121,0.002
1524,5/2/2025 8:38,24.213,24.119,0.002
1525,5/2/2025 8:38,24.213,24.119,0.002
1526,5/2/2025 8:38,24.211,24.119,0.002
1527,5/2/2025 8:38,24.211,24.119,0.002
1528,5/2/2025 8:38,24.211,24.118,0.002
1529,5/2/2025 8:38,24.21,24.118,0.002
1530,5/2/2025 8:38,24.21,24.118,0.002
1531,5/2/2025 8:38,24.208,24.116,0.002
1532,5/2/2025 8:38,24.208,24.116,0.002
1533,5/2/2025 8:38,24.208,24.116,0.002
1534,5/2/2025 8:38,24.207,24.115,0.002
1535,5/2/2025 8:38,24.207,24.115,0.002
1536,5/2/2025 8:38,24.205,24.115,0.002
1537,5/2/2025 8:38,24.205,24.113,0.002
1538,5/2/2025 8:38,24.204,24.113,0.002
1539,5/2/2025 8:38,24.204,24.112,0.002
1540,5/2/2025 8:38,24.204,24.11,0.002
1541,5/2/2025 8:38,24.202,24.11,0.002
1542,5/2/2025 8:38,24.202,24.109,0.002
1543,5/2/2025 8:38,24.201,24.107,0.002
1544,5/2/2025 8:38,24.201,24.107,0.002
1545,5/2/2025 8:38,24.201,24.106,0.002
1546,5/2/2025 8:38,24.199,24.106,0.002
1547,5/2/2025 8:38,24.199,24.104,0.014
1548,5/2/2025 8:38,24.198,24.104,0.036
1549,5/2/2025 8:38,24.198,24.103,0.034
1550,5/2/2025 8:38,24.198,24.103,0.041
1551,5/2/2025 8:38,24.196,24.101,0.036
1552,5/2/2025 8:38,24.196,24.1,0.004
1553,5/2/2025 8:38,24.195,24.098,0.002
1554,5/2/2025 8:38,24.195,24.098,0.009
1555,5/2/2025 8:38,24.195,24.097,0.051
1556,5/2/2025 8:38,24.193,24.095,0.053
1557,5/2/2025 8:38,24.193,24.095,0.049
1558,5/2/2025 8:38,24.193,24.094,0.063
1559,5/2/2025 8:38,24.192,24.092,0.059
1560,5/2/2025 8:38,24.192,24.092,0.056
1561,5/2/2025 8:38,24.192,24.091,0.049
1562,5/2/2025 8:38,24.19,24.091,0.059
1563,5/2/2025 8:38,24.19,24.089,0.066
1564,5/2/2025 8:38,24.189,24.088,0.05
1565,5/2/2025 8:38,24.189,24.088,0.06
1566,5/2/2025 8:38,24.189,24.088,0.052
1567,5/2/2025 8:38,24.187,24.088,0.034
1568,5/2/2025 8:38,24.187,24.086,0.021
1569,5/2/2025 8:38,24.187,24.086,0.024
1570,5/2/2025 8:38,24.187,24.086,0.031
1571,5/2/2025 8:38,24.186,24.086,0.051
1572,5/2/2025 8:38,24.186,24.085,0.053
1573,5/2/2025 8:39,24.186,24.085,0.046
1574,5/2/2025 8:39,24.184,24.085,0.051
1575,5/2/2025 8:39,24.184,24.085,0.046
1576,5/2/2025 8:39,24.184,24.083,0.051
1577,5/2/2025 8:39,24.183,24.083,0.053
1578,5/2/2025 8:39,24.183,24.083,0.054
1579,5/2/2025 8:39,24.183,24.083,0.053
1580,5/2/2025 8:39,24.181,24.083,0.05
1581,5/2/2025 8:39,24.181,24.083,0.048
1582,5/2/2025 8:39,24.181,24.083,0.058
1583,5/2/2025 8:39,24.181,24.082,0.052
1584,5/2/2025 8:39,24.18,24.082,0.046
1585,5/2/2025 8:39,24.18,24.082,0.056
1586,5/2/2025 8:39,24.18,24.082,0.054
1587,5/2/2025 8:39,24.178,24.082,0.051
1588,5/2/2025 8:39,24.178,24.082,0.04
1589,5/2/2025 8:39,24.178,24.08,0.026
1590,5/2/2025 8:39,24.178,24.08,0.026
1591,5/2/2025 8:39,24.177,24.08,0.012
1592,5/2/2025 8:39,24.177,24.08,0.011
1593,5/2/2025 8:39,24.177,24.08,0.014
1594,5/2/2025 8:39,24.175,24.079,0.012
1595,5/2/2025 8:39,24.175,24.079,0.006
1596,5/2/2025 8:39,24.175,24.079,0.049
1597,5/2/2025 8:39,24.175,24.079,0.023
1598,5/2/2025 8:39,24.174,24.079,0.002
1599,5/2/2025 8:39,24.174,24.079,0.002
1600,5/2/2025 8:39,24.174,24.079,0.002
1601,5/2/2025 8:39,24.174,24.079,0.002
1602,5/2/2025 8:39,24.172,24.077,0.002
1603,5/2/2025 8:39,24.172,24.077,0.002
1604,5/2/2025 8:39,24.172,24.077,0.002
1605,5/2/2025 8:39,24.172,24.077,0.002
1606,5/2/2025 8:39,24.171,24.077,0.002
1607,5/2/2025 8:39,24.171,24.077,0.002
1608,5/2/2025 8:39,24.171,24.077,0.002
1609,5/2/2025 8:39,24.171,24.077,0.002
1610,5/2/2025 8:39,24.169,24.076,0.002
1611,5/2/2025 8:39,24.169,24.076,0.002
1612,5/2/2025 8:39,24.169,24.076,0.002
1613,5/2/2025 8:39,24.169,24.076,0.002
1614,5/2/2025 8:39,24.167,24.076,0.002
1615,5/2/2025 8:39,24.167,24.076,0.002
1616,5/2/2025 8:39,24.167,24.076,0.002
1617,5/2/2025 8:39,24.167,24.076,0.002
1618,5/2/2025 8:39,24.166,24.074,0.002
1619,5/2/2025 8:39,24.166,24.074,0.002
1620,5/2/2025 8:39,24.166,24.074,0.002
1621,5/2/2025 8:39,24.166,24.074,0.002
1622,5/2/2025 8:39,24.166,24.074,0.002
1623,5/2/2025 8:39,24.164,24.074,0.002
1624,5/2/2025 8:39,24.164,24.074,0.002
1625,5/2/2025 8:39,24.164,24.074,0.002
1626,5/2/2025 8:39,24.164,24.073,0.002
1627,5/2/2025 8:39,24.164,24.073,0.002
1628,5/2/2025 8:39,24.163,24.073,0.002
1629,5/2/2025 8:39,24.163,24.073,0.002
1630,5/2/2025 8:39,24.163,24.073,0.002
1631,5/2/2025 8:39,24.163,24.073,0.002
1632,5/2/2025 8:39,24.163,24.073,0.002
1633,5/2/2025 8:40,24.161,24.071,0.002
1634,5/2/2025 8:40,24.161,24.071,0.002
1635,5/2/2025 8:40,24.161,24.071,0.002
1636,5/2/2025 8:40,24.161,24.071,0.002
1637,5/2/2025 8:40,24.161,24.071,0.002
1638,5/2/2025 8:40,24.16,24.071,0.002
1639,5/2/2025 8:40,24.16,24.07,0.002
1640,5/2/2025 8:40,24.16,24.07,0.002
1641,5/2/2025 8:40,24.16,24.068,0.002
1642,5/2/2025 8:40,24.16,24.068,0.002
1643,5/2/2025 8:40,24.16,24.068,0.002
1644,5/2/2025 8:40,24.158,24.068,0.002
1645,5/2/2025 8:40,24.158,24.068,0.002
1646,5/2/2025 8:40,24.158,24.068,0.002
1647,5/2/2025 8:40,24.158,24.067,0.002
1648,5/2/2025 8:40,24.158,24.067,0.002
1649,5/2/2025 8:40,24.158,24.067,0.002
1650,5/2/2025 8:40,24.157,24.067,0.002
1651,5/2/2025 8:40,24.157,24.067,0.002
1652,5/2/2025 8:40,24.157,24.067,0.002
1653,5/2/2025 8:40,24.157,24.067,0.002
1654,5/2/2025 8:40,24.157,24.067,0.002
1655,5/2/2025 8:40,24.157,24.067,0.002
1656,5/2/2025 8:40,24.157,24.065,0.002
1657,5/2/2025 8:40,24.155,24.065,0.002
1658,5/2/2025 8:40,24.155,24.065,0.002
1659,5/2/2025 8:40,24.155,24.065,0.002
1660,5/2/2025 8:40,24.155,24.065,0.002
1661,5/2/2025 8:40,24.155,24.065,0.048
1662,5/2/2025 8:40,24.155,24.065,0.038
1663,5/2/2025 8:40,24.155,24.065,0.042
1664,5/2/2025 8:40,24.155,24.064,0.058
1665,5/2/2025 8:40,24.154,24.064,0.049
1666,5/2/2025 8:40,24.154,24.064,0.053
1667,5/2/2025 8:40,24.154,24.064,0.062
1668,5/2/2025 8:40,24.154,24.064,0.049
1669,5/2/2025 8:40,24.154,24.064,0.032
1670,5/2/2025 8:40,24.154,24.064,0.033
1671,5/2/2025 8:40,24.154,24.062,0.02
1672,5/2/2025 8:40,24.154,24.062,0.002
1673,5/2/2025 8:40,24.154,24.062,0.002
1674,5/2/2025 8:40,24.152,24.062,0.002
1675,5/2/2025 8:40,24.152,24.062,0.002
1676,5/2/2025 8:40,24.152,24.061,0.002
1677,5/2/2025 8:40,24.152,24.061,0.002
1678,5/2/2025 8:40,24.152,24.061,0.002
1679,5/2/2025 8:40,24.152,24.061,0.017
1680,5/2/2025 8:40,24.152,24.061,0.002
1681,5/2/2025 8:40,24.152,24.061,0.01
1682,5/2/2025 8:40,24.152,24.059,0.015
1683,5/2/2025 8:40,24.152,24.059,0.005
1684,5/2/2025 8:40,24.152,24.059,0.002
1685,5/2/2025 8:40,24.152,24.059,0.002
1686,5/2/2025 8:40,24.152,24.059,0.002
1687,5/2/2025 8:40,24.151,24.059,0.002
1688,5/2/2025 8:40,24.151,24.059,0.002
1689,5/2/2025 8:40,24.151,24.059,0.002
1690,5/2/2025 8:40,24.151,24.059,0.002
1691,5/2/2025 8:40,24.151,24.059,0.002
1692,5/2/2025 8:40,24.151,24.059,0.002
1693,5/2/2025 8:41,24.151,24.059,0.002
1694,5/2/2025 8:41,24.151,24.059,0.002
1695,5/2/2025 8:41,24.151,24.059,0.002
1696,5/2/2025 8:41,24.151,24.058,0.002
1697,5/2/2025 8:41,24.151,24.058,0.002
1698,5/2/2025 8:41,24.151,24.058,0.002
1699,5/2/2025 8:41,24.151,24.058,0.002
1700,5/2/2025 8:41,24.151,24.058,0.002
1701,5/2/2025 8:41,24.151,24.058,0.002
1702,5/2/2025 8:41,24.151,24.058,0.002
1703,5/2/2025 8:41,24.151,24.058,0.002
1704,5/2/2025 8:41,24.151,24.058,0.002
1705,5/2/2025 8:41,24.151,24.058,0.002
1706,5/2/2025 8:41,24.151,24.058,0.002
1707,5/2/2025 8:41,24.151,24.058,0.002
1708,5/2/2025 8:41,24.151,24.058,0.002
1709,5/2/2025 8:41,24.151,24.058,0.002
1710,5/2/2025 8:41,24.151,24.058,0.002
1711,5/2/2025 8:41,24.151,24.058,0.002
1712,5/2/2025 8:41,24.151,24.058,0.002
1713,5/2/2025 8:41,24.151,24.058,0.002
1714,5/2/2025 8:41,24.149,24.056,0.002
1715,5/2/2025 8:41,24.149,24.056,0.002
1716,5/2/2025 8:41,24.151,24.056,0.024
1717,5/2/2025 8:41,24.149,24.056,0.002
1718,5/2/2025 8:41,24.151,24.056,0.002
1719,5/2/2025 8:41,24.151,24.056,0.004
1720,5/2/2025 8:41,24.151,24.056,0.002
1721,5/2/2025 8:41,24.151,24.056,0.002
1722,5/2/2025 8:41,24.151,24.056,0.002
1723,5/2/2025 8:41,24.151,24.056,0.002
1724,5/2/2025 8:41,24.151,24.056,0.002
1725,5/2/2025 8:41,24.151,24.056,0.002
1726,5/2/2025 8:41,24.151,24.056,0.002
1727,5/2/2025 8:41,24.151,24.056,0.002
1728,5/2/2025 8:41,24.151,24.056,0.002
1729,5/2/2025 8:41,24.151,24.056,0.002
1730,5/2/2025 8:41,24.151,24.056,0.002
1731,5/2/2025 8:41,24.151,24.056,0.002
1732,5/2/2025 8:41,24.151,24.056,0.014
1733,5/2/2025 8:41,24.151,24.056,0.091
1734,5/2/2025 8:41,24.151,24.055,0.061
1735,5/2/2025 8:41,24.151,24.055,0.026
1736,5/2/2025 8:41,24.151,24.055,0.076
1737,5/2/2025 8:41,24.151,24.053,0.173
1738,5/2/2025 8:41,24.151,24.053,0.147
1739,5/2/2025 8:41,24.151,24.053,0.132
1740,5/2/2025 8:41,24.151,24.055,0.189
1741,5/2/2025 8:41,24.151,24.058,0.148
1742,5/2/2025 8:41,24.151,24.059,0.159
1743,5/2/2025 8:41,24.151,24.059,0.109
1744,5/2/2025 8:41,24.151,24.061,0.099
1745,5/2/2025 8:41,24.151,24.062,0.085
1746,5/2/2025 8:41,24.151,24.064,0.083
1747,5/2/2025 8:41,24.152,24.065,0.1
1748,5/2/2025 8:41,24.152,24.065,0.062
1749,5/2/2025 8:41,24.152,24.065,0.046
1750,5/2/2025 8:41,24.152,24.067,0.003
1751,5/2/2025 8:41,24.152,24.067,0.002
1752,5/2/2025 8:41,24.152,24.068,0.002
1753,5/2/2025 8:42,24.152,24.068,0.002
1754,5/2/2025 8:42,24.152,24.07,0.002
1755,5/2/2025 8:42,24.152,24.071,0.002
1756,5/2/2025 8:42,24.154,24.071,0.002
1757,5/2/2025 8:42,24.154,24.071,0.007
1758,5/2/2025 8:42,24.154,24.071,0.029
1759,5/2/2025 8:42,24.154,24.071,0.035
1760,5/2/2025 8:42,24.154,24.071,0.026
1761,5/2/2025 8:42,24.154,24.071,0.01
1762,5/2/2025 8:42,24.154,24.071,0.034
1763,5/2/2025 8:42,24.154,24.071,0.047
1764,5/2/2025 8:42,24.155,24.071,0.05
1765,5/2/2025 8:42,24.155,24.07,0.054
1766,5/2/2025 8:42,24.155,24.07,0.051
1767,5/2/2025 8:42,24.155,24.07,0.051
1768,5/2/2025 8:42,24.155,24.07,0.033
1769,5/2/2025 8:42,24.155,24.07,0.013
1770,5/2/2025 8:42,24.157,24.07,0.008
1771,5/2/2025 8:42,24.157,24.07,0.002
1772,5/2/2025 8:42,24.157,24.07,0.002
1773,5/2/2025 8:42,24.157,24.07,0.002
1774,5/2/2025 8:42,24.157,24.07,0.002
1775,5/2/2025 8:42,24.157,24.07,0.002
1776,5/2/2025 8:42,24.158,24.07,0.002
1777,5/2/2025 8:42,24.158,24.07,0.002
1778,5/2/2025 8:42,24.158,24.07,0.002
1779,5/2/2025 8:42,24.158,24.07,0.002
1780,5/2/2025 8:42,24.158,24.07,0.002
1781,5/2/2025 8:42,24.158,24.07,0.002
1782,5/2/2025 8:42,24.16,24.07,0.002
1783,5/2/2025 8:42,24.16,24.07,0.002
1784,5/2/2025 8:42,24.16,24.07,0.002
1785,5/2/2025 8:42,24.16,24.07,0.002
1786,5/2/2025 8:42,24.16,24.07,0.002
1787,5/2/2025 8:42,24.16,24.07,0.002
1788,5/2/2025 8:42,24.16,24.07,0.002
1789,5/2/2025 8:42,24.161,24.07,0.002
1790,5/2/2025 8:42,24.161,24.07,0.002
1791,5/2/2025 8:42,24.161,24.07,0.002
1792,5/2/2025 8:42,24.161,24.07,0.002
1793,5/2/2025 8:42,24.161,24.07,0.03
1794,5/2/2025 8:42,24.161,24.07,0.038
1795,5/2/2025 8:42,24.163,24.07,0.005
1796,5/2/2025 8:42,24.163,24.07,0.005
1797,5/2/2025 8:42,24.163,24.07,0.011
1798,5/2/2025 8:42,24.163,24.07,0.027
1799,5/2/2025 8:42,24.163,24.07,0.048
1800,5/2/2025 8:42,24.163,24.07,0.035
1801,5/2/2025 8:42,24.164,24.07,0.028
1802,5/2/2025 8:42,24.164,24.07,0.016
1803,5/2/2025 8:42,24.164,24.07,0.057
1804,5/2/2025 8:42,24.164,24.07,0.05
1805,5/2/2025 8:42,24.164,24.07,0.01
1806,5/2/2025 8:42,24.164,24.071,0.002
1807,5/2/2025 8:42,24.166,24.071,0.002
1808,5/2/2025 8:42,24.166,24.071,0.034
1809,5/2/2025 8:42,24.166,24.071,0.007
1810,5/2/2025 8:42,24.166,24.071,0.002
1811,5/2/2025 8:42,24.166,24.071,0.002
1812,5/2/2025 8:42,24.166,24.071,0.002
1813,5/2/2025 8:43,24.167,24.071,0.002
1814,5/2/2025 8:43,24.167,24.071,0.002
1815,5/2/2025 8:43,24.167,24.071,0.003
1816,5/2/2025 8:43,24.167,24.071,0.003
1817,5/2/2025 8:43,24.167,24.071,0.005
1818,5/2/2025 8:43,24.169,24.071,0.003
1819,5/2/2025 8:43,24.169,24.071,0.002
1820,5/2/2025 8:43,24.169,24.071,0.002
1821,5/2/2025 8:43,24.169,24.071,0.004
1822,5/2/2025 8:43,24.169,24.071,0.006
1823,5/2/2025 8:43,24.169,24.071,0.005
1824,5/2/2025 8:43,24.171,24.071,0.011
1825,5/2/2025 8:43,24.171,24.071,0.007
1826,5/2/2025 8:43,24.171,24.071,0.005
1827,5/2/2025 8:43,24.171,24.071,0.004
1828,5/2/2025 8:43,24.171,24.071,0.002
1829,5/2/2025 8:43,24.171,24.071,0.002
1830,5/2/2025 8:43,24.172,24.071,0.002
1831,5/2/2025 8:43,24.172,24.071,0.002
1832,5/2/2025 8:43,24.172,24.071,0.048
1833,5/2/2025 8:43,24.172,24.071,0.005
1834,5/2/2025 8:43,24.172,24.071,0.007
1835,5/2/2025 8:43,24.172,24.071,0.004
1836,5/2/2025 8:43,24.174,24.071,0.002
1837,5/2/2025 8:43,24.174,24.073,0.002
1838,5/2/2025 8:43,24.174,24.073,0.002
1839,5/2/2025 8:43,24.174,24.073,0.002
1840,5/2/2025 8:43,24.174,24.073,0.002
1841,5/2/2025 8:43,24.175,24.073,0.002
1842,5/2/2025 8:43,24.175,24.073,0.002
1843,5/2/2025 8:43,24.175,24.073,0.013
1844,5/2/2025 8:43,24.175,24.073,0.003
1845,5/2/2025 8:43,24.175,24.073,0.002
1846,5/2/2025 8:43,24.175,24.073,0.002
1847,5/2/2025 8:43,24.175,24.073,0.002
1848,5/2/2025 8:43,24.177,24.073,0.002
1849,5/2/2025 8:43,24.177,24.073,0.002
1850,5/2/2025 8:43,24.177,24.073,0.002
1851,5/2/2025 8:43,24.177,24.073,0.002
1852,5/2/2025 8:43,24.177,24.073,0.002
1853,5/2/2025 8:43,24.177,24.073,0.002
1854,5/2/2025 8:43,24.178,24.074,0.002
1855,5/2/2025 8:43,24.178,24.074,0.002
1856,5/2/2025 8:43,24.178,24.074,0.002
1857,5/2/2025 8:43,24.178,24.074,0.002
1858,5/2/2025 8:43,24.178,24.074,0.002
1859,5/2/2025 8:43,24.178,24.074,0.002
1860,5/2/2025 8:43,24.18,24.074,0.002
1861,5/2/2025 8:43,24.18,24.074,0.002
1862,5/2/2025 8:43,24.18,24.074,0.002
1863,5/2/2025 8:43,24.18,24.074,0.002
1864,5/2/2025 8:43,24.18,24.074,0.002
1865,5/2/2025 8:43,24.181,24.074,0.002
1866,5/2/2025 8:43,24.181,24.074,0.002
1867,5/2/2025 8:43,24.181,24.074,0.002
1868,5/2/2025 8:43,24.181,24.074,0.002
1869,5/2/2025 8:43,24.181,24.074,0.002
1870,5/2/2025 8:43,24.181,24.074,0.002
1871,5/2/2025 8:43,24.183,24.074,0.002
1872,5/2/2025 8:43,24.183,24.076,0.002
1873,5/2/2025 8:44,24.183,24.076,0.002
1874,5/2/2025 8:44,24.183,24.076,0.002
1875,5/2/2025 8:44,24.183,24.076,0.002
1876,5/2/2025 8:44,24.183,24.076,0.002
1877,5/2/2025 8:44,24.184,24.076,0.002
1878,5/2/2025 8:44,24.184,24.076,0.002
1879,5/2/2025 8:44,24.184,24.076,0.002
1880,5/2/2025 8:44,24.184,24.076,0.002
1881,5/2/2025 8:44,24.184,24.076,0.002
1882,5/2/2025 8:44,24.184,24.076,0.002
1883,5/2/2025 8:44,24.186,24.076,0.002
1884,5/2/2025 8:44,24.186,24.076,0.002
1885,5/2/2025 8:44,24.186,24.076,0.002
1886,5/2/2025 8:44,24.186,24.076,0.002
