Time,0_ET1,0_ET2,0_ET3,0_ET4,0_ET5,0_ET6,0_ET7,0_ET8,0_ET9,0_WT1,0_WT2,0_WT3,0_WT4,0_WT5,0_WT6,0_WT7,0_WT8,0_WT9,1_CH1,1_CH2,1_CH3,1_CH4,1_CT1,1_CT10,1_CT11,1_CT12,1_CT14,1_CT15,1_CT16,1_CT2,1_CT3,1_CT4,1_CT5,1_CT6,1_CT7,1_CT8,1_CT9,1_EH1,1_EH2,1_EH3,1_ER1,1_ER2,1_ET1,1_ET2,1_ET3,1_ET4,1_ET5,1_ET6,1_ET7,1_ET8,1_ET9,1_FH1,1_FH2,1_FR1,1_FR10,1_FR11,1_FR12,1_FR13,1_FR2,1_FR3,1_FR4,1_FR5,1_FR6,1_FR7,1_FR8,1_FR9,1_NH1,1_NT1,1_NT2,1_NT3,1_NT4,1_NT5,1_NT6,1_NT7,1_NT8,1_NT9,1_SH1,1_ST1,1_ST2,1_ST3,1_ST4,1_ST5,1_ST6,1_ST7,1_ST8,1_ST9,1_VI,1_VO,1_WR1,1_WT1,1_WT10,1_WT2,1_WT3,1_WT4,1_WT5,1_WT6,1_WT7,1_WT8,1_WT9,2_CH1,2_CH2,2_CH3,2_CH4,2_CT1,2_CT10,2_CT11,2_CT12,2_CT13,2_CT14,2_CT15,2_CT2,2_CT3,2_CT4,2_CT5,2_CT6,2_CT7,2_CT8,2_CT9,2_EH1,2_ET1,2_ET10,2_ET2,2_ET3,2_ET4,2_ET5,2_ET6,2_ET7,2_ET8,2_ET9,2_FH1,2_FH2,2_FT1,2_FT10,2_FT11,2_FT12,2_FT13,2_FT2,2_FT3,2_FT4,2_FT5,2_FT6,2_FT7,2_FT8,2_FT9,2_NH1,2_NT1,2_NT2,2_NT3,2_NT4,2_NT5,2_NT6,2_NT7,2_NT8,2_NT9,2_SH1,2_ST1,2_ST2,2_ST3,2_ST4,2_ST5,2_ST6,2_ST7,2_ST8,2_ST9,2_VI,2_VO,2_WH1,2_WH2,2_WH3,2_WT1,2_WT10,2_WT11,2_WT2,2_WT3,2_WT4,2_WT5,2_WT6,2_WT7,2_WT8,2_WT9,An_in_Vel_E,An_in_Vel_W,An_out_Temp_E,An_out_Temp_W,An_out_Vel_E,An_out_Vel_W,EO1,EO10,EO11,EO12,EO13,EO14,EO15,EO16,EO17,EO18,EO19,EO2,EO20,EO21,EO22,EO23,EO24,EO25,EO3,EO4,EO5,EO6,EO7,EO8,EO9,FO1,FO2,RO1,RO2,RO3,RO4,WO1,WO10,WO11,WO12,WO13,WO14,WO15,WO16,WO17,WO18,WO19,WO2,WO20,WO21,WO22,WO23,WO24,WO25,WO3,WO4,WO5,WO6,WO7,WO8,WO9,WinO1,WinO2
10:50,23.175,25.116,25.107,24.21,23.513,24.879,25.087,24.615,23.651,25.091,23.975,25.562,24.697,23.302,24.239,25.761,27.152,36.473,-0.002797264,0.014061857,0.00964631,0.010274068,26.32,25.58,25.578,25.348,25.408,25.477,25.531,32.596,25.992,25.716,25.749,25.742,31.745,25.757,25.419,0.00014964,0.000119778,-5.419e-06,24.886,25.124,25.399,26.151,25.471,25.609,26.032,26.634,26.365,26.684,26.554,-0.004714936,0.018164519,-55.961,25.311,25.481,26.735,-1.956,127.918,-4.049,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,146.68,-0.001816142,24.622,24.534,25.127,26.439,26.355,24.638,24.858,-136.704,22.264,0.010079993,25.878,25.03,25.532,27.69,27.45,26.024,25.352,-9.900000000000001e+37,31.615,27.003,24.536,25.348,26.392,-9.900000000000001e+37,25.752,26.333,26.093,25.748,24.437,27.048,27.223,26.423,0.012499315,0.008933612,0.014150889,-0.000878927,25.803,25.618,25.712,25.685,25.569,25.527,25.454,31.01,25.463,25.468,25.521,25.569,31.526,25.558,25.628,-0.011854523,25.039,25.502,24.848,24.617,25.223,25.078,24.932,26.193,25.762,25.826,0.004427488,0.007103867,109.897,150.473,-9.900000000000001e+37,31.448,9.900000000000001e+37,217.401,26.893,62.161,200.323,24.667,24.724,24.837,9.900000000000001e+37,0.009334311,24.816,24.918,25.052,25.991,24.756,25.647,25.906,26.169,24.825,0.026147981,24.961,25.447,25.32,26.088,26.335,28.449,26.934,25.187,25.053,26.906,24.112,0.000223409,0.000115686,-6.6027e-05,23.901,26.186,25.184,24.915,23.764,25.199,24.119,24.831,25.415,25.262,25.874,-2.14e-08,-4.28e-08,-1.714e-07,-2.142e-07,-2.14e-08,-1.071e-07,38.331,24.79,29.092,34.81,48.806,26.646,25.22,35.067,32.668,38.314,49.344,38.8,26.446,35.286,34.789,38.632,48.507,25.945,41.441,50.956,24.39,34.218,32.134,38.722,49.487,18.756,18.98,34.162,30.233,29.729,25.875,20.023,19.947,19.767,20.068,21.415,19.618,19.213,20.184,19.611,20.403,22.191,20.304,19.859,20.443,20.54,21.4,23.436,20.775,20.821,22.665,19.939,20.104,19.789,20.574,22.653,21.962,20.476
10:51,23.152,25.135,25.112,24.185,23.516,24.876,25.073,24.601,23.618,25.085,24.0,25.573,24.664,23.308,24.218,25.809,27.033,36.23,-0.007702758,0.008620286,0.004784832,0.000587721,26.351,25.552,25.554,25.329,25.37,25.474,25.504,32.513,25.966,25.708,25.736,25.705,31.729,25.742,25.388,0.000115686,7.9742e-05,-1.659e-06,24.956,25.076,25.352,26.034,25.462,25.592,25.98,26.645,26.338,26.609,26.386,-0.006231797,0.000369068,236.114,25.389,25.413,26.65,140.182,168.225,235.763,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,-29.056,-9.900000000000001e+37,143.064,-0.000418505,24.609,24.465,25.09,26.425,26.366,24.623,24.797,166.464,22.264,-0.008521614,25.775,24.925,25.503,27.763,27.431,25.99,25.292,365.728,31.639,26.905,24.684,25.37,26.404,-76.734,25.734,26.383,26.131,25.753,24.401,27.011,27.17,26.464,0.007549579,0.025433514,0.024496852,0.023113816,25.827,25.589,25.707,25.702,25.582,25.48,25.508,31.012,25.442,25.439,25.56,25.572,31.463,25.57,25.634,0.025210769,25.143,25.562,24.993,24.733,25.288,25.163,25.033,26.311,25.761,25.871,-0.013305357,0.005695169,128.902,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,-45.157,26.896,29.602,-1.509,24.73,24.759,24.866,218.596,0.022087902,24.804,24.907,25.102,25.978,24.703,25.681,25.901,26.104,24.916,-0.019522329,24.912,25.472,25.348,26.088,26.4,28.445,26.987,25.179,25.018,26.885,24.322,0.000226395,0.000115797,-2.4995e-05,23.92,26.196,25.223,24.913,23.997,25.235,24.092,24.836,25.465,25.251,25.823,-1.285e-07,2.14e-08,0.0,-1.714e-07,-1.928e-07,-4.28e-08,37.989,24.848,28.68,34.55,49.116,26.839,24.87,34.594,31.848,37.89,49.75,38.707,27.092,34.932,34.134,38.358,48.995,25.794,41.132,51.305,25.354,33.787,31.31,38.55,50.193,18.753,19.198,34.079,30.233,30.415,26.297,20.041,20.048,19.756,20.051,21.207,19.506,19.114,20.157,19.482,20.39,22.022,20.339,19.097,20.419,20.461,21.392,23.25,20.603,20.891,22.269,19.453,20.153,19.66,20.516,22.489,21.976,20.238
10:52,23.187,25.13,25.148,24.178,23.38,24.925,25.175,24.61,23.632,24.981,24.015,25.693,24.681,23.29,24.236,25.828,27.049,35.652,-0.010200188,-0.010423487,-0.007836693,-0.023799401,26.349,25.51,25.554,25.294,25.337,25.486,25.528,32.581,25.915,25.672,25.728,25.705,31.587,25.674,25.369,0.000105511,5.7069e-05,-0.000156386,24.468,25.073,25.321,26.036,25.387,25.614,26.022,26.615,26.329,26.509,26.322,0.017228742,0.00367077,152.051,25.049,25.408,26.547,-24.527,13.883,102.834,127.402,-9.900000000000001e+37,2.944,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,0.011028574,24.623,24.56,25.142,26.466,26.41,24.685,24.664,167.339,22.147,-0.006998029,25.733,24.848,25.452,27.856,27.553,26.013,25.172,9.900000000000001e+37,31.626,26.908,24.168,25.38,26.39,358.134,25.681,26.361,26.126,25.709,23.285,26.976,27.212,26.422,-0.013323273,0.018380407,0.028823035,0.012856662,25.734,25.626,25.695,25.752,25.647,25.541,25.523,31.01,25.424,25.397,25.518,25.612,31.452,25.558,25.676,0.0427242,25.107,25.549,24.966,24.779,25.282,25.131,24.981,26.308,25.736,25.857,-0.014169355,0.00786202,135.808,83.489,9.900000000000001e+37,-80.394,-9.900000000000001e+37,-9.900000000000001e+37,26.846,9.097,-142.268,24.663,24.763,24.898,-9.900000000000001e+37,0.019057051,24.826,24.855,25.099,26.029,24.671,25.629,25.937,26.15,24.791,-0.055780627,24.983,25.478,25.355,26.189,26.529,28.544,27.1,25.288,25.027,26.845,24.08,0.000227833,0.000122433,-8.2285e-05,23.962,26.154,25.298,24.885,23.744,25.294,24.147,24.829,25.483,25.333,25.839,4.28e-08,-8.57e-08,2.14e-08,-1.285e-07,-6.43e-08,6.43e-08,37.582,25.895,28.687,34.453,48.741,27.233,25.047,34.248,31.34,37.662,48.556,38.645,27.554,34.666,33.183,38.042,48.652,26.927,41.026,50.177,25.485,33.585,31.186,38.34,48.767,19.097,19.602,35.695,31.256,32.363,27.961,20.223,20.115,19.867,20.119,21.288,19.543,19.275,20.145,19.64,20.482,22.092,20.344,19.203,20.443,20.48,21.307,23.45,20.393,20.981,22.552,19.646,20.149,19.684,20.597,22.573,22.091,20.839
10:53,23.245,25.151,25.132,24.161,23.352,24.914,25.218,24.625,23.604,24.924,23.949,25.655,24.738,23.222,24.23,25.859,26.821,35.709,0.004785053,-0.011548275,0.001841356,-0.006186671,26.312,25.526,25.482,25.293,25.353,25.421,25.508,32.515,25.935,25.643,25.71,25.711,31.569,25.573,25.372,9.5889e-05,5.0544e-05,-0.0002181,24.169,24.97,25.43,26.061,25.423,25.656,26.123,26.5,26.343,26.487,26.354,0.003982658,0.029387091,-9.900000000000001e+37,24.609,25.382,26.539,-9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,112.61,320.618,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,-167.846,-0.000210137,24.459,24.485,25.133,26.396,26.366,24.735,24.514,-9.900000000000001e+37,22.19,0.022140389,25.637,24.826,25.476,27.901,27.594,26.063,25.244,-9.900000000000001e+37,31.771,26.941,23.85,25.296,26.417,190.965,25.609,26.294,26.136,25.748,22.869,26.91,27.244,26.426,-0.008684544,-0.019967934,-0.00944303,-0.042681013,25.712,25.668,25.713,25.664,25.641,25.573,25.476,30.99,25.456,25.38,25.516,25.64,31.433,25.471,25.674,-0.038877307,25.113,25.489,24.925,24.752,25.321,25.079,24.946,26.349,25.753,25.808,0.02221122,-0.011940126,175.062,-9.900000000000001e+37,256.916,9.900000000000001e+37,-9.900000000000001e+37,208.786,26.768,17.457,269.446,24.625,24.72,24.9,179.158,-0.012385839,24.85,24.809,25.009,26.062,24.684,25.545,25.923,26.169,24.698,0.033195007,24.978,25.453,25.331,26.197,26.651,28.593,27.119,25.266,25.021,26.829,23.899,0.000211907,0.000103631,-0.000128405,23.981,26.08,25.249,24.861,23.495,25.291,24.177,24.796,25.421,25.355,25.893,-2.14e-08,2.14e-08,-6.43e-08,-1.285e-07,-6.43e-08,-4.28e-08,37.479,26.217,28.584,34.217,49.091,28.291,24.619,33.804,31.228,37.382,50.198,38.246,27.613,34.198,32.757,37.646,49.641,26.89,40.656,51.644,24.547,32.961,30.524,37.861,50.381,19.285,19.776,37.449,33.059,32.742,28.325,20.163,20.031,19.9,20.225,21.436,19.693,19.499,20.224,19.889,20.547,22.27,20.352,20.019,20.454,20.645,21.409,23.574,20.68,20.945,23.022,19.873,20.111,19.859,20.717,22.825,22.123,21.221
10:54,23.198,25.144,25.129,24.16,23.451,24.912,25.203,24.619,23.588,25.04,23.927,25.581,24.738,23.278,24.244,25.827,26.958,36.235,-0.005785198,0.010360335,0.008486462,0.019202598,26.301,25.534,25.503,25.271,25.387,25.443,25.473,32.507,25.925,25.63,25.708,25.69,31.569,25.571,25.341,8.2617e-05,3.2184e-05,-0.000156939,24.179,24.899,25.391,25.993,25.407,25.604,26.092,26.443,26.299,26.474,26.354,-0.012385617,0.036405468,-9.900000000000001e+37,24.469,25.35,26.516,-139.188,-181.232,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,52.482,222.201,-0.00770298,24.41,24.41,25.135,26.393,26.35,24.776,24.438,-9.900000000000001e+37,22.378,0.025680549,25.533,24.761,25.457,28.072,27.599,26.056,25.218,-9.900000000000001e+37,31.874,26.882,23.749,25.224,26.425,-9.900000000000001e+37,25.606,26.257,26.087,25.733,23.982,26.856,27.221,26.405,0.01343653,-0.008896451,0.000503887,-0.001280623,25.682,25.69,25.742,25.634,25.62,25.59,25.479,30.987,25.437,25.385,25.469,25.618,31.482,25.471,25.622,-0.01797782,25.064,25.497,24.848,24.652,25.283,25.086,24.886,26.27,25.798,25.848,0.003670217,-0.014615289,134.851,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,330.411,26.679,86.1,303.404,24.641,24.712,24.855,9.900000000000001e+37,-0.002484602,24.898,24.867,25.017,26.101,24.789,25.628,25.937,26.262,24.746,0.036094133,24.953,25.464,25.304,26.181,26.746,28.623,27.13,25.28,25.076,26.753,23.886,0.000208921,0.000108608,-0.000101972,23.965,26.151,25.179,24.934,23.521,25.229,24.155,24.856,25.388,25.312,25.934,-1.928e-07,-1.5e-07,-1.285e-07,-1.5e-07,-1.928e-07,-2.14e-08,38.896,26.009,29.067,34.65,48.161,28.076,25.671,34.349,32.796,37.833,48.994,38.489,28.131,34.746,35.075,38.286,48.548,26.775,41.136,51.179,24.847,33.43,32.641,38.177,48.915,19.276,19.625,35.527,31.633,30.676,26.534,20.363,20.167,19.922,20.296,21.586,19.835,19.518,20.325,19.837,20.572,22.48,20.434,20.243,20.594,20.83,21.598,23.841,20.937,20.975,23.145,20.31,20.185,20.074,20.742,23.01,22.099,20.612
10:55,23.217,25.139,25.108,24.181,23.412,24.907,25.236,24.621,23.572,25.045,23.937,25.625,24.743,23.232,24.234,25.851,26.875,35.897,-0.010065921,-0.006677399,-0.008420435,-0.019922367,26.286,25.578,25.555,25.268,25.333,25.43,25.479,32.419,25.977,25.672,25.739,25.755,31.541,25.608,25.394,7.8083e-05,2.2562e-05,-0.000214008,24.098,24.894,25.371,25.957,25.397,25.615,26.043,26.399,26.286,26.378,26.258,0.010716797,0.029582629,120.263,24.531,25.37,26.473,-116.075,39.199,147.224,-3.861,307.69,120.774,-9.900000000000001e+37,-9.900000000000001e+37,20.332,0.005632792,24.376,24.376,25.13,26.373,26.338,24.779,24.438,257.345,22.303,0.01541569,25.471,24.686,25.452,28.132,27.626,26.019,25.179,-9.900000000000001e+37,31.903,26.781,23.789,25.224,26.384,161.375,25.601,26.252,26.084,25.686,24.041,26.856,27.2,26.397,-0.005606914,0.021286169,0.028600843,0.02360609,25.841,25.694,25.742,25.65,25.635,25.592,25.498,31.092,25.487,25.452,25.532,25.665,31.497,25.498,25.653,0.050366138,25.034,25.508,24.843,24.647,25.27,25.076,24.864,26.302,25.773,25.818,-0.012207001,0.007044144,145.474,74.13,78.753,34.792,149.176,60.505,26.62,-9.900000000000001e+37,-78.165,24.622,24.707,24.852,41.629,0.020395407,24.849,24.829,25.017,26.079,24.77,25.628,25.948,26.213,24.822,-0.074645499,24.926,25.459,25.29,26.186,26.839,28.645,27.176,25.277,25.032,26.696,23.864,0.000211243,0.000100092,-0.0001367,23.981,26.14,25.173,24.956,23.501,25.223,24.128,24.826,25.396,25.309,25.929,-8.57e-08,-2.14e-08,-4.28e-08,-2.14e-08,0.0,-2.142e-07,37.921,25.822,29.218,34.542,47.839,27.492,24.693,34.502,32.752,37.905,48.863,38.725,27.193,34.98,34.743,38.264,48.5,26.729,41.248,50.814,24.177,33.752,32.697,38.355,49.136,19.29,19.668,35.302,31.31,31.744,27.243,20.267,20.159,19.952,20.269,21.755,20.01,19.395,20.317,19.801,20.566,22.554,20.404,20.271,20.606,20.827,21.608,23.879,21.189,21.005,23.172,20.484,20.193,20.263,20.769,22.994,22.172,21.021
10:56,23.257,25.175,25.141,24.176,23.406,24.973,25.253,24.661,23.654,25.082,23.912,25.522,24.719,23.23,24.193,25.827,26.691,35.995,-0.007168235,-0.000746209,0.007593487,0.014997632,26.354,25.558,25.519,25.236,25.343,25.448,25.508,32.547,25.993,25.685,25.724,25.724,31.497,25.579,25.36,8.2175e-05,1.5484e-05,-0.000163354,24.111,24.868,25.29,25.845,25.354,25.533,26.058,26.441,26.284,26.394,26.215,-0.033302808,0.017022586,-9.900000000000001e+37,24.493,25.323,26.359,-5.426,11.743,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,231.787,-9.900000000000001e+37,-9.900000000000001e+37,141.076,-0.006236331,24.335,24.314,25.083,26.383,26.317,24.789,24.387,-9.900000000000001e+37,22.347,0.001519314,25.461,24.662,25.424,28.051,27.61,26.03,25.187,-9.900000000000001e+37,31.929,26.729,23.736,25.189,26.433,-9.900000000000001e+37,25.616,26.295,26.111,25.736,23.663,26.89,27.261,26.472,0.012990486,-0.028352746,-0.013367624,0.001260824,25.827,25.646,25.749,25.64,25.567,25.571,25.462,31.04,25.469,25.485,25.511,25.634,31.518,25.524,25.599,-0.02068229,25.175,25.497,24.933,24.7,25.342,25.166,24.941,26.287,25.818,25.871,-0.011820901,-0.076653299,104.334,183.815,-9.900000000000001e+37,-13.741,9.900000000000001e+37,213.012,26.624,9.900000000000001e+37,118.635,24.67,24.715,24.823,329.983,-0.00471571,24.848,24.831,24.993,26.068,24.764,25.58,25.912,26.172,24.769,0.026906357,24.919,25.493,25.306,26.183,26.936,28.713,27.159,25.263,25.108,26.608,24.121,0.000204386,9.4783e-05,-7.6755e-05,23.918,26.102,25.199,24.917,23.75,25.173,24.094,24.845,25.407,25.264,25.939,-4.28e-08,-6.43e-08,-6.43e-08,-4.28e-08,0.0,-2.14e-08,38.009,26.838,28.908,34.352,48.351,27.331,23.099,34.149,31.11,37.59,49.305,38.851,26.413,34.911,32.893,38.111,48.372,28.038,41.103,50.961,26.225,33.51,30.486,38.04,49.557,19.181,19.552,36.74,30.508,32.567,27.097,20.385,20.274,19.938,20.28,21.668,19.986,19.507,20.369,19.96,20.654,22.554,20.513,19.877,20.617,20.807,21.677,24.012,21.225,21.068,23.18,20.362,20.272,20.309,20.767,22.999,22.234,20.813
10:57,23.208,25.159,25.136,24.106,23.368,24.948,25.296,24.629,23.605,25.055,23.964,25.579,24.757,23.282,24.231,25.909,26.862,35.975,-0.008461688,-0.002263626,-0.007739035,-0.006231797,26.333,25.542,25.532,25.209,25.325,25.453,25.457,32.384,25.923,25.672,25.698,25.706,31.45,25.577,25.375,7.012e-05,1.659e-05,-0.00013482,24.069,24.882,25.319,25.801,25.349,25.562,26.009,26.415,26.263,26.368,26.075,-0.008996985,-0.02993486,-9.900000000000001e+37,24.482,25.339,26.273,279.963,68.294,105.359,-111.29,-101.808,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,110.456,-0.005402527,24.392,24.309,25.149,26.459,26.387,24.86,24.397,68.333,22.314,0.002126614,25.472,24.72,25.502,28.163,27.667,26.046,25.164,-157.173,31.902,26.743,23.944,25.217,26.4,40.432,25.58,26.27,26.069,25.733,23.682,26.877,27.217,26.506,0.006390063,0.022177708,0.010314878,0.037788065,25.807,25.645,25.753,25.684,25.59,25.598,25.566,30.991,25.413,25.476,25.526,25.615,31.477,25.529,25.64,0.039884466,25.121,25.492,24.912,24.676,25.296,25.128,24.938,26.279,25.799,25.868,-0.002663551,0.002777023,157.267,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,15.79,26.582,248.503,-31.965,24.661,24.74,24.843,-9.900000000000001e+37,0.012544328,24.761,24.823,24.993,26.054,24.736,25.613,25.902,26.085,24.821,-0.004135399,24.907,25.511,25.358,26.228,27.071,28.806,27.28,25.283,25.114,26.614,24.088,0.000202064,8.2838e-05,-7.5096e-05,23.954,26.187,25.266,24.882,23.744,25.223,24.111,24.9,25.459,25.304,25.934,-1.928e-07,-1.285e-07,-1.5e-07,-1.071e-07,-6.43e-08,-1.928e-07,37.988,25.111,28.714,34.296,48.504,26.398,23.845,33.695,30.881,37.272,49.115,38.6,25.493,34.299,33.318,37.821,48.895,26.648,40.87,50.632,23.634,33.223,30.797,37.985,50.03,19.159,19.782,37.784,31.497,33.438,27.811,20.402,20.297,20.03,20.328,21.847,20.004,19.4,20.453,19.945,20.694,22.643,20.55,19.647,20.693,20.76,21.664,24.111,21.006,21.176,23.379,20.126,20.386,20.155,20.796,23.269,22.33,20.942
10:58,23.24,25.164,25.195,24.137,23.438,24.916,25.213,24.62,23.664,24.987,23.977,25.59,24.703,23.304,24.236,25.83,27.15,36.437,0.007639054,0.000949047,-0.00542885,-0.006725288,26.312,25.498,25.509,25.251,25.343,25.447,25.458,32.376,25.905,25.69,25.705,25.675,31.399,25.553,25.355,4.3797e-05,-6.968e-06,-0.000148092,24.182,24.922,25.262,25.763,25.346,25.53,25.991,26.371,26.253,26.28,26.057,-0.010200077,-0.051097778,34.238,24.581,25.297,26.294,287.81,140.741,54.547,-147.273,-195.765,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,48.418,0.005052149,24.408,24.322,25.097,26.407,26.343,24.87,24.447,15.868,22.45,0.006290828,25.43,24.689,25.458,28.161,27.729,26.041,25.192,-9.900000000000001e+37,32.009,26.642,23.824,25.249,26.366,167.639,25.587,26.264,26.064,25.702,24.215,26.862,27.176,26.482,0.010403689,-0.00056726,-0.027103977,-0.02121637,25.797,25.619,25.713,25.678,25.631,25.563,25.525,30.952,25.418,25.464,25.502,25.577,31.43,25.526,25.655,-0.021752552,25.083,25.492,24.914,24.635,25.261,25.096,24.911,26.189,25.772,25.866,0.026950265,0.011475393,125.835,184.495,340.753,-55.19,-9.900000000000001e+37,136.178,26.514,360.328,176.613,24.642,24.737,24.824,-9.900000000000001e+37,-0.012297249,24.734,24.744,24.966,26.049,24.75,25.545,25.88,26.107,24.712,0.08180728,24.91,25.475,25.337,26.236,27.152,28.828,27.285,25.285,25.051,26.575,23.971,0.000195981,6.9456e-05,-0.000102304,23.898,26.135,25.239,24.877,23.775,25.147,24.092,24.862,25.47,25.32,25.907,-1.071e-07,-1.714e-07,-2.14e-08,0.0,2.14e-08,2.14e-08,37.693,27.184,28.443,34.049,49.269,28.304,24.236,33.381,30.499,36.95,49.79,38.289,26.471,34.031,33.515,37.784,48.696,28.463,40.559,50.675,26.72,32.995,30.499,37.817,50.104,19.189,19.82,37.9,32.836,33.826,28.928,20.43,20.3,20.074,20.339,21.932,20.121,19.435,20.455,19.964,20.732,22.618,20.555,19.997,20.764,20.768,21.636,24.137,21.299,21.214,23.455,20.44,20.367,20.387,20.749,23.271,22.335,20.838
10:59,23.236,25.19,25.232,24.185,23.438,24.929,25.223,24.646,23.694,25.16,24.007,25.609,24.722,23.318,24.233,25.849,27.314,36.403,-0.004692042,0.003803267,-0.004001462,-0.012252567,26.31,25.537,25.485,25.252,25.299,25.444,25.477,32.334,25.861,25.691,25.703,25.657,31.344,25.567,25.392,3.3954e-05,-6.525e-06,-8.9032e-05,24.362,24.939,25.41,25.802,25.423,25.615,26.01,26.426,26.269,26.278,26.121,0.024234069,-0.011271447,173.198,24.788,25.277,26.218,-156.797,107.528,310.698,-132.102,-9.923,9.900000000000001e+37,131.265,-9.900000000000001e+37,-159.11,0.006524772,24.423,24.335,25.097,26.378,26.304,24.883,24.532,231.594,22.376,-0.000990571,25.441,24.723,25.476,28.187,27.732,26.017,25.174,6.71,31.951,26.535,23.97,25.257,26.377,339.663,25.586,26.284,26.064,25.669,24.506,26.908,27.185,26.517,-0.009309205,0.02949216,0.040731431,0.029714795,25.797,25.597,25.716,25.657,25.593,25.565,25.495,30.873,25.38,25.462,25.524,25.575,31.409,25.488,25.631,0.049006988,25.02,25.56,24.878,24.601,25.207,25.089,24.919,26.224,25.798,25.897,-0.016400572,0.025210879,159.907,356.208,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,-0.954,26.46,-4.607,97.933,24.623,24.74,24.808,-9.900000000000001e+37,0.036494721,24.757,24.829,25.02,26.09,24.814,25.631,25.934,26.145,24.88,-0.063051143,24.902,25.511,25.331,26.192,27.201,28.89,27.345,25.275,25.109,26.497,24.007,0.00018669,6.9014e-05,-4.612e-05,23.873,26.124,25.247,24.814,24.017,25.109,24.09,24.859,25.451,25.29,25.858,-6.43e-08,-2.14e-08,-8.57e-08,-4.28e-08,-2.14e-08,1.071e-07,37.061,25.706,28.206,33.778,49.51,28.208,23.975,33.004,29.823,36.662,49.79,38.04,26.099,33.656,31.753,37.354,49.598,27.474,40.308,51.451,25.893,32.617,30.257,37.413,50.784,19.197,19.548,34.975,31.065,31.946,28.614,19.995,20.663,20.153,20.364,21.943,20.176,19.522,20.51,20.196,20.8,22.487,20.498,19.543,20.846,20.977,21.7,24.064,21.473,21.236,23.062,20.38,20.353,20.439,20.908,23.086,22.366,20.996
11:00,23.292,25.203,25.293,24.257,23.532,24.933,25.257,24.741,23.738,25.111,24.043,25.652,24.692,23.34,24.258,25.838,27.408,36.558,0.011030012,-0.004891893,-0.010982453,-0.012384511,26.343,25.569,25.553,25.242,25.32,25.427,25.528,32.337,25.92,25.731,25.768,25.696,31.311,25.602,25.409,3.7272e-05,-6.194e-06,-5.7179e-05,24.505,24.974,25.376,25.825,25.389,25.613,26.028,26.382,26.302,26.262,26.111,0.007774094,0.009424449,-10.428,24.99,25.316,26.212,-9.900000000000001e+37,-72.226,84.515,154.574,-9.900000000000001e+37,391.308,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,0.006014025,24.446,24.348,25.048,26.389,26.333,24.883,24.571,255.848,22.353,-0.027867017,25.5,24.673,25.456,28.264,27.796,26.007,25.154,9.900000000000001e+37,32.035,26.463,24.149,25.273,26.371,9.900000000000001e+37,25.581,26.279,26.088,25.627,24.524,26.976,27.118,26.466,-0.008120047,-0.001950298,-0.011270894,-0.044777407,25.786,25.586,25.694,25.673,25.609,25.511,25.533,30.9,25.355,25.453,25.529,25.583,31.321,25.488,25.644,-0.021796128,25.004,25.601,24.859,24.647,25.158,25.062,24.946,26.311,25.755,25.875,0.022765872,0.010807598,126.621,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,132.538,26.449,-11.076,257.519,24.591,24.71,24.81,-9.900000000000001e+37,-0.009441924,24.727,24.766,25.082,26.123,24.738,25.606,25.972,26.104,24.883,0.019192202,24.88,25.524,25.35,26.225,27.28,28.893,27.383,25.247,25.204,26.479,24.181,0.000198746,8.7815e-05,-2.2783e-05,23.875,26.157,25.323,24.755,24.166,25.147,24.098,24.821,25.495,25.317,25.839,-6.43e-08,-6.43e-08,-8.57e-08,-6.43e-08,-8.57e-08,-6.43e-08,36.547,25.706,28.049,33.648,50.167,28.383,23.796,32.568,29.539,36.386,51.356,37.613,26.306,33.178,31.075,36.875,50.516,27.147,40.016,52.478,25.857,32.1,29.562,37.123,51.768,19.611,19.961,36.774,31.875,33.555,28.444,20.35,20.404,20.156,20.399,21.891,20.165,19.659,20.491,20.022,20.82,22.651,20.555,20.1,21.005,21.103,21.827,24.129,21.36,21.233,23.163,20.27,20.391,20.387,20.897,23.233,22.447,21.014
