Date & Time,T_air (°C),T_globe (°C),Air_speed (m/s)
3/14/2025 9:19,28.804,29.092,0.048921143
3/14/2025 9:19,28.804,29.092,0.046959289
3/14/2025 9:19,28.802,29.092,0.046778575
3/14/2025 9:19,28.802,29.092,0.064398116
3/14/2025 9:19,28.801,29.092,0.061381669
3/14/2025 9:19,28.801,29.092,0.049256691
3/14/2025 9:19,28.801,29.092,0.051166549
3/14/2025 9:19,28.801,29.093,0.021424736
3/14/2025 9:19,28.801,29.093,0.004386446
3/14/2025 9:19,28.801,29.093,8.38E-05
3/14/2025 9:19,28.801,29.093,0.007728889
3/14/2025 9:19,28.801,29.093,0.027063824
3/14/2025 9:19,28.801,29.093,0.049334123
3/14/2025 9:19,28.801,29.093,0.005889379
3/14/2025 9:19,28.801,29.093,0.000161554
3/14/2025 9:19,28.801,29.093,8.38E-05
3/14/2025 9:19,28.801,29.093,8.38E-05
3/14/2025 9:19,28.801,29.093,0.004049553
3/14/2025 9:19,28.801,29.093,0.027787905
3/14/2025 9:19,28.802,29.095,0.076765531
3/14/2025 9:19,28.802,29.095,0.087293975
3/14/2025 9:19,28.802,29.095,0.086264682
3/14/2025 9:19,28.802,29.095,0.080730812
3/14/2025 9:19,28.804,29.095,0.096168229
3/14/2025 9:19,28.804,29.095,0.114823336
3/14/2025 9:19,28.804,29.095,0.114258408
3/14/2025 9:19,28.804,29.095,0.101309972
3/14/2025 9:19,28.804,29.095,0.07764109
3/14/2025 9:19,28.804,29.095,0.077332076
3/14/2025 9:19,28.802,29.095,0.066537535
3/14/2025 9:19,28.802,29.095,0.090638609
3/14/2025 9:19,28.804,29.095,0.081116974
3/14/2025 9:19,28.804,29.095,0.074859692
3/14/2025 9:19,28.804,29.096,0.071613943
3/14/2025 9:19,28.804,29.096,0.044558152
3/14/2025 9:19,28.804,29.096,0.000939268
3/14/2025 9:19,28.805,29.096,0.059009235
3/14/2025 9:19,28.805,29.096,0.078825573
3/14/2025 9:19,28.805,29.096,0.005811646
3/14/2025 9:19,28.805,29.096,0.000861499
3/14/2025 9:19,28.805,29.096,0.061716867
3/14/2025 9:19,28.807,29.096,0.064166108
3/14/2025 9:19,28.807,29.096,0.055527099
3/14/2025 9:19,28.807,29.096,0.055191729
3/14/2025 9:19,28.807,29.096,0.06122696
3/14/2025 9:19,28.808,29.096,0.073288443
3/14/2025 9:19,28.808,29.096,0.083356482
3/14/2025 9:19,28.808,29.096,0.085235306
3/14/2025 9:19,28.808,29.096,0.097273873
3/14/2025 9:19,28.808,29.096,0.076765531
3/14/2025 9:19,28.81,29.096,0.076920046
3/14/2025 9:19,28.81,29.096,0.053127704
3/14/2025 9:20,28.81,29.096,0.071768522
3/14/2025 9:20,28.81,29.096,0.075039986
3/14/2025 9:20,28.812,29.096,0.063444278
3/14/2025 9:20,28.812,29.098,0.058390263
3/14/2025 9:20,28.812,29.098,0.046546225
3/14/2025 9:20,28.812,29.098,0.045823328
3/14/2025 9:20,28.812,29.098,0.047423968
3/14/2025 9:20,28.813,29.098,0.057668088
3/14/2025 9:20,28.813,29.098,0.047578857
3/14/2025 9:20,28.813,29.098,0.038049351
